product,issue,table,category,code,desc_c,desc_e
HKMDS,202012,T0205,class1_code,indsect_04,行業主類 F： 建築地盤 (只包括地盤工人) (註釋 1),Industry section F :  Construction sites (manual workers only)(note 1)
HKMDS,202012,T0205,class1_code,indsect_05,行業主類 G： 進出口貿易、批發及零售 (註釋 2),"Industry section G :  Import/export, wholesale and retail trades (note 2)"
HKMDS,202012,T0205,class1_code,indsect_0501,部分行業主類 G： 進出口貿易及批發,Part of industry section G :  Import/export trade and wholesale
HKMDS,202012,T0205,class1_code,indsect_0502,部分行業主類 G： 零售 (註釋 2),Part of industry section G :  Retail (note 2)
HKMDS,202012,T0205,class1_code,indsect_06,行業主類 H： 運輸、倉庫、郵政及速遞服務 (註釋 2),"Industry section H :  Transportation, storage, postal and courier services (note 2)"
HKMDS,202012,T0205,class1_code,indsect_07,行業主類 I： 住宿 (註釋 3)及膳食服務,Industry section I :  Accommodation (note 3) and food services
HKMDS,202012,T0205,class1_code,indsect_08,行業主類 J： 資訊及通訊,Industry section J :  Information and communications
HKMDS,202012,T0205,class1_code,indsect_09,行業主類 K： 金融及保險 (註釋 2),Industry section K :  Financing and insurance (note 2)
HKMDS,202012,T0205,class1_code,indsect_10,行業主類 L： 地產,Industry section L :  Real estate
HKMDS,202012,T0205,class1_code,indsect_11,行業主類 M 及 N： 專業及商用服務 (註釋 2),Industry sections M & N :  Professional and business services (note 2)
HKMDS,202012,T0205,class1_code,indsect_12,行業主類 P - S： 社會及個人服務 (註釋 2),Industry sections P - S :  Social and personal services (note 2)
HKMDS,202012,T0205,class1_code,indsect_tt,以上行業主類總計 (註釋 1) (註釋 2),Total of industry sections above (note 1) (note 2)
HKMDS,202012,T0205,class2_code,sex_01,男性,Male
HKMDS,202012,T0205,class2_code,sex_02,女性,Female
HKMDS,202012,T0205,class2_code,sex_tt,總計,Total
HKMDS,202012,T0205,figure,***,為使個別機構單位所提供的資料得以保密，數據不予公布,Data are not released in order to safeguard confidentiality of information provided by individual establishments
HKMDS,202012,T0205,other_info,note_1,(註釋 1) 建築地盤的機構單位數目是指地盤數目，而就業人數及職位空缺數目只包括地盤工人。,"(note 1) Establishments in construction sites refer to number of sites, while persons engaged and vacancies refer to manual workers only."
HKMDS,202012,T0205,other_info,note_2,(註釋 2) 統計數字所包括的行業範圍並不完整。個別行業主類及總計的數字只涉及「僱傭及職位空缺按季統計調查」與「建築地盤就業人數按季統計調查」所包括的選定行業。,(note 2) The industrial coverage is not complete.  Figures for the individual industry sections and the total figures relate only to those selected industries covered in the Quarterly Survey of Employment and Vacancies and the Quarterly Employment Survey of Construction Sites.
HKMDS,202012,T0205,other_info,note_3,(註釋 3) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。,"(note 3) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0205,other_info,source,政府統計處就業統計及機構記錄組,"Employment Statistics and Central Register of Establishments Section, Census and Statistics Department"
HKMDS,202012,T0206,table,T0206,表2.6：按行業主類／行業大類劃分的機構單位數目、就業人數及職位空缺數目 (公務員除外),"Table 2.6 : Number of establishments, persons engaged and vacancies (other than those in the civil service) by industry section/industry division"
HKMDS,202012,T0206,stat,M020601,機構單位數目,No. of establishment
HKMDS,202012,T0206,stat,M020602,就業人數,No. of persons engaged
HKMDS,202012,T0206,stat,M020603,職位空缺數目,No. of vacancies
HKMDS,202012,T0206,class1,indsev,行業主類,Industry section
HKMDS,202012,T0206,class1_code,indsev_01,採礦及採石,Mining and quarrying
HKMDS,202012,T0206,class1_code,indsev_02,製造,Manufacturing
HKMDS,202012,T0206,class1_code,indsev_0201,製造 - 食品的製造,Manufacturing - Manufacture of food products
HKMDS,202012,T0206,class1_code,indsev_0202,製造 - 飲品的製造,Manufacturing - Manufacture of beverages
HKMDS,202012,T0206,class1_code,indsev_0203,製造 - 煙草製品的製造,Manufacturing - Manufacture of tobacco products
HKMDS,202012,T0206,class1_code,indsev_0204,製造 - 紡織品的製造,Manufacturing - Manufacture of textiles
HKMDS,202012,T0206,class1_code,indsev_0205,製造 - 成衣的製造,Manufacturing - Manufacture of wearing apparel
HKMDS,202012,T0206,class1_code,indsev_0206,製造 - 皮革及相關製品的製造；以及木材及木製品、水松製品、草編及編結材料製品的製造 (傢具及玩具除外),"Manufacturing - Manufacture of leather and related products; and manufacture of wood and of products of wood and cork, articles of straw and  plaiting materials (except furniture and toys)"
HKMDS,202012,T0206,class1_code,indsev_0207,製造 - 紙及紙製品的製造,Manufacturing - Manufacture of paper and paper products
HKMDS,202012,T0206,class1_code,indsev_0208,製造 - 印刷及已儲錄資料媒體的複製,Manufacturing - Printing and reproduction of recorded media
HKMDS,202012,T0206,class1_code,indsev_0209,製造 - 焦煤和精煉石油產品的製造；以及化學品及化學產品的製造,Manufacturing - Manufacture of coke and refined petroleum products; and manufacture of chemicals and chemical products
HKMDS,202012,T0206,class1_code,indsev_0210,製造 - 藥品、醫藥化學劑和植物藥材的製造,"Manufacturing - Manufacture of pharmaceuticals, medicinal chemical and botanical products"
HKMDS,202012,T0206,class1_code,indsev_0211,製造 - 橡膠及塑膠產品的製造 (傢具、玩具、體育用品及文具除外),"Manufacturing - Manufacture of rubber and plastics products (except furniture, toys, sports goods and stationery)"
HKMDS,202012,T0206,class1_code,indsev_0212,製造 - 其他非金屬礦產製品的製造,Manufacturing - Manufacture of other non-metallic mineral products
HKMDS,202012,T0206,class1_code,indsev_0213,製造 - 基本金屬的製造,Manufacturing - Manufacture of basic metals
HKMDS,202012,T0206,class1_code,indsev_0214,製造 - 金屬製品的製造 (機械及設備除外),Manufacturing - Manufacture of fabricated metal products (except machinery and equipment)
HKMDS,202012,T0206,class1_code,indsev_0215,製造 - 電腦、電子及光學產品的製造,"Manufacturing - Manufacture of computer, electronic and optical products"
HKMDS,202012,T0206,class1_code,indsev_0216,製造 - 電器設備的製造,Manufacturing - Manufacture of electrical equipment
HKMDS,202012,T0206,class1_code,indsev_0217,製造 - 其他機械設備的製造,Manufacturing - Manufacture of machinery and equipment not elsewhere classified
HKMDS,202012,T0206,class1_code,indsev_0218,製造 - 汽車的裝嵌及其他運輸設備的製造,Manufacturing - Body assembly of motor vehicles and manufacture of other transport equipment
HKMDS,202012,T0206,class1_code,indsev_0219,製造 - 傢具的製造,Manufacturing - Manufacture of furniture
HKMDS,202012,T0206,class1_code,indsev_0220,製造 - 其他製造業,Manufacturing - Other manufacturing
HKMDS,202012,T0206,class1_code,indsev_0221,製造 - 機械及設備的維修及安裝,Manufacturing - Repair and installation of machinery and equipment
HKMDS,202012,T0206,class1_code,indsev_03,電力及燃氣供應,Electricity and gas supply
HKMDS,202012,T0206,class1_code,indsev_04,污水處理、廢棄物管理及污染防治服務,"Sewerage, waste management and remediation services"
HKMDS,202012,T0206,class1_code,indsev_0401,污水處理、廢棄物管理及污染防治服務 - 污水處理,"Sewerage, waste management and remediation services - Sewerage"
HKMDS,202012,T0206,class1_code,indsev_0402,污水處理、廢棄物管理及污染防治服務 - 廢棄物的收集、處理及處置；資源的回收處理,"Sewerage, waste management and remediation services - Waste collection, treatment and disposal; materials recovery"
HKMDS,202012,T0206,class1_code,indsev_0403,污水處理、廢棄物管理及污染防治服務 - 污染防治及其他廢棄物處理服務,"Sewerage, waste management and remediation services - Remediation and other waste management services"
HKMDS,202012,T0206,class1_code,indsev_05,建築地盤 (只包括地盤工人) (註釋 1),Construction sites (manual workers only) (note 1)
HKMDS,202012,T0206,class1_code,indsev_0501,建築地盤 (只包括地盤工人) (註釋 1) - 公營地盤,Construction sites (manual workers only) (note 1)  - Public sector sites
HKMDS,202012,T0206,class1_code,indsev_050101,建築地盤 (只包括地盤工人) (註釋 1) - 公營地盤 - 樓宇建築地盤,Construction sites (manual workers only) (note 1)  - Public sector sites - Building sites
HKMDS,202012,T0206,class1_code,indsev_050102,建築地盤 (只包括地盤工人) (註釋 1) - 公營地盤 - 土木工程地盤,Construction sites (manual workers only) (note 1)  - Public sector sites - Civil engineering sites
HKMDS,202012,T0206,class1_code,indsev_0502,建築地盤 (只包括地盤工人) (註釋 1) - 私營地盤,Construction sites (manual workers only) (note 1)  - Private sector sites
HKMDS,202012,T0206,class1_code,indsev_050201,建築地盤 (只包括地盤工人) (註釋 1) - 私營地盤 - 樓宇建築地盤,Construction sites (manual workers only) (note 1)  - Private sector sites - Building sites
HKMDS,202012,T0206,class1_code,indsev_050202,建築地盤 (只包括地盤工人) (註釋 1) - 私營地盤 - 土木工程地盤,Construction sites (manual workers only) (note 1)  - Private sector sites - Civil engineering sites
HKMDS,202012,T0206,class1_code,indsev_06,進出口貿易、批發及零售 (註釋 2),"Import/export, wholesale and retail trades (note 2)"
HKMDS,202012,T0206,class1_code,indsev_0601,進出口貿易、批發及零售 - 進出口貿易,"Import/export, wholesale and retail trades - Import and export trade"
HKMDS,202012,T0206,class1_code,indsev_0602,進出口貿易、批發及零售 - 批發,"Import/export, wholesale and retail trades - Wholesale"
HKMDS,202012,T0206,class1_code,indsev_0603,進出口貿易、批發及零售 - 零售業 (註釋 2),"Import/export, wholesale and retail trades - Retail trade (note 2)"
HKMDS,202012,T0206,class1_code,indsev_07,運輸、倉庫、郵政及速遞服務 (註釋 2),"Transportation, storage, postal and courier services (note 2)"
HKMDS,202012,T0206,class1_code,indsev_0701,運輸、倉庫、郵政及速遞服務 - 陸路運輸,"Transportation, storage, postal and courier services - Land transport"
HKMDS,202012,T0206,class1_code,indsev_0702,運輸、倉庫、郵政及速遞服務 - 水上運輸,"Transportation, storage, postal and courier services - Water transport"
HKMDS,202012,T0206,class1_code,indsev_0703,運輸、倉庫、郵政及速遞服務 - 航空運輸,"Transportation, storage, postal and courier services - Air transport"
HKMDS,202012,T0206,class1_code,indsev_0704,運輸、倉庫、郵政及速遞服務 - 貨倉及運輸輔助服務,"Transportation, storage, postal and courier services - Warehousing and support services for transportation"
HKMDS,202012,T0206,class1_code,indsev_0705,運輸、倉庫、郵政及速遞服務 - 郵政及速遞服務,"Transportation, storage, postal and courier services - Postal and courier services"
HKMDS,202012,T0206,class1_code,indsev_08,住宿 (註釋 3) 及膳食服務,Accommodation (note 3) and food services
HKMDS,202012,T0206,class1_code,indsev_0801,住宿及膳食服務 - 住宿服務 (註釋 3),Accommodation and food services - Accommodation services (note 3)
HKMDS,202012,T0206,class1_code,indsev_0802,住宿 (註釋 3) 及膳食服務 - 餐飲服務,Accommodation (note 3) and food services - Food and beverage services
HKMDS,202012,T0206,class1_code,indsev_09,資訊及通訊,Information and communications  
HKMDS,202012,T0206,class1_code,indsev_0901,資訊及通訊 - 出版,Information and communications - Publishing
HKMDS,202012,T0206,class1_code,indsev_0902,資訊及通訊 - 電影、錄像及電視節目製作、錄音及音樂出版、節目編製及廣播,"Information and communications - Motion picture, video and television programme production, sound recording and music publishing, programming and broadcasting"
HKMDS,202012,T0206,class1_code,indsev_0903,資訊及通訊 - 電訊,Information and communications - Telecommunications
HKMDS,202012,T0206,class1_code,indsev_0904,資訊及通訊 - 資訊科技服務,Information and communications - Information technology services
HKMDS,202012,T0206,class1_code,indsev_0905,資訊及通訊 - 資訊服務,Information and communications - Information services
HKMDS,202012,T0206,class1_code,indsev_10,金融及保險 (註釋 2),Financing and insurance (note 2)
HKMDS,202012,T0206,class1_code,indsev_1001,金融及保險 (註釋 2) - 金融服務（保險及退休基金除外）,Financing and insurance (note 2) - Financial services (except insurance and pension funding)
HKMDS,202012,T0206,class1_code,indsev_1002,金融及保險 (註釋 2) - 保險,Financing and insurance (note 2) - Insurance
HKMDS,202012,T0206,class1_code,indsev_1003,金融及保險 (註釋 2) - 金融保險輔助服務,Financing and insurance (note 2) - Services auxiliary to financial and insurance services
HKMDS,202012,T0206,class1_code,indsev_11,地產,Real estate
HKMDS,202012,T0206,class1_code,indsev_12,專業、科學及技術服務,"Professional, scientific and technical services"
HKMDS,202012,T0206,class1_code,indsev_1201,專業、科學及技術服務 - 法律及會計服務,"Professional, scientific and technical services - Legal and accounting services"
HKMDS,202012,T0206,class1_code,indsev_1202,專業、科學及技術服務 - 總辦事處；管理及管理顧問服務,"Professional, scientific and technical services - Activities of head offices; management and management consultancy services"
HKMDS,202012,T0206,class1_code,indsev_1203,專業、科學及技術服務 - 建築及工程服務、技術測試及分析,"Professional, scientific and technical services - Architecture and engineering services, technical testing and analysis "
HKMDS,202012,T0206,class1_code,indsev_1204,專業、科學及技術服務 - 科學研究及發展,"Professional, scientific and technical services - Scientific research and development"
HKMDS,202012,T0206,class1_code,indsev_1205,專業、科學及技術服務 - 廣告及市場研究,"Professional, scientific and technical services - Advertising and market research"
HKMDS,202012,T0206,class1_code,indsev_1206,專業、科學及技術服務 - 獸醫和其他專業、科學及技術服務,"Professional, scientific and technical services - Veterinary services; and other professional, scientific and technical services"
HKMDS,202012,T0206,class1_code,indsev_13,行政及支援服務 (註釋 2),Administrative and support services (note 2)
HKMDS,202012,T0206,class1_code,indsev_1301,行政及支援服務 (註釋 2) - 租賃服務,Administrative and support services (note 2) - Rental and leasing services
HKMDS,202012,T0206,class1_code,indsev_1302,行政及支援服務 (註釋 2) - 就業服務,Administrative and support services (note 2) - Employment services
HKMDS,202012,T0206,class1_code,indsev_1303,行政及支援服務 (註釋 2) - 旅行代理、代訂服務及相關服務,"Administrative and support services (note 2) - Travel agency, reservation service and related services"
HKMDS,202012,T0206,class1_code,indsev_1304,行政及支援服務 (註釋 2) - 保安及偵查服務,Administrative and support services (note 2) - Security and investigation services
HKMDS,202012,T0206,class1_code,indsev_1305,行政及支援服務 (註釋 2) - 建築物及園境護理服務,Administrative and support services (note 2) - Services to buildings and landscape care
HKMDS,202012,T0206,class1_code,indsev_1306,行政及支援服務 (註釋 2) - 辦公室行政、辦公室支援及其他商業支援服務,"Administrative and support services (note 2) - Office administrative, office support and other business support services"
HKMDS,202012,T0206,class1_code,indsev_14,教育,Education
HKMDS,202012,T0206,class1_code,indsev_15,人類保健及社會工作服務 (註釋 2),Human health and social work services (note 2)
HKMDS,202012,T0206,class1_code,indsev_1501,人類保健及社會工作服務 (註釋 2) - 人類保健服務,Human health and social work services (note 2) - Human health services
HKMDS,202012,T0206,class1_code,indsev_1502,人類保健及社會工作服務 (註釋 2) - 住宿護理服務,Human health and social work services (note 2) - Residential care services
HKMDS,202012,T0206,class1_code,indsev_1503,人類保健及社會工作服務 (註釋 2) - 社會工作服務,Human health and social work services (note 2) - Social work services
HKMDS,202012,T0206,class1_code,indsev_16,藝術、娛樂及康樂活動 (註釋 2),"Arts, entertainment and recreation (note 2)"
HKMDS,202012,T0206,class1_code,indsev_1601,藝術、娛樂及康樂活動 (註釋 2) - 創作及表演藝術活動,"Arts, entertainment and recreation (note 2) - Creative and performing arts activities"
HKMDS,202012,T0206,class1_code,indsev_1602,藝術、娛樂及康樂活動 (註釋 2) - 圖書館、檔案保存、博物館及其他文化活動,"Arts, entertainment and recreation (note 2) - Libraries, archives, museums and other cultural activities"
HKMDS,202012,T0206,class1_code,indsev_1603,藝術、娛樂及康樂活動 (註釋 2) - 遊樂園及主題樂園,"Arts, entertainment and recreation (note 2) - Amusement parks and theme parks"
HKMDS,202012,T0206,class1_code,indsev_1604,藝術、娛樂及康樂活動 (註釋 2) - 體育及其他娛樂服務,"Arts, entertainment and recreation (note 2) - Sports and other entertainment services"
HKMDS,202012,T0206,class1_code,indsev_17,其他服務 (註釋 2),Other services (note 2)
HKMDS,202012,T0206,class1_code,indsev_1701,其他服務 (註釋 2) - 會員制組織活動,Other services (note 2) - Activities of membership organisations
HKMDS,202012,T0206,class1_code,indsev_1702,其他服務 (註釋 2) - 汽車、電單車、電腦、個人及家庭用品修理,"Other services (note 2) - Repair of motor vehicles, motorcycles, computers, personal and household goods"
HKMDS,202012,T0206,class1_code,indsev_1703,其他服務 (註釋 2) - 其他個人服務,Other services (note 2) - Other personal services
HKMDS,202012,T0206,class1_code,indsev_18,以上行業主類總計 (註釋 1) (註釋 2),Total of industry sections above (note 1) (note 2)
HKMDS,202012,T0206,figure,***,為使個別機構單位所提供的資料得以保密，數據不予公布,Data are not released in order to safeguard confidentiality of information provided by individual establishments
HKMDS,202012,T0206,other_info,note_1,(註釋 1) 建築地盤的機構單位數目是指地盤數目，而就業人數及職位空缺數目只包括地盤工人。,"(note 1) Establishments in construction sites refer to number of sites, while persons engaged and vacancies refer to manual workers only."
HKMDS,202012,T0206,other_info,note_2,(註釋 2) 統計數字所包括的行業範圍並不完整。個別行業主類及總計的數字只涉及「僱傭及職位空缺按季統計調查」與「建築地盤就業人數按季統計調查」所包括的選定行業。,(note 2) The industrial coverage is not complete.  Figures for the individual industry sections and the total figures relate only to those selected industries covered in the Quarterly Survey of Employment and Vacancies and the Quarterly Employment Survey of Construction Sites.
HKMDS,202012,T0206,other_info,note_3,"(註釋 3) 住宿服務包括酒店、賓館、旅舍及其他提供短期住宿服務的機構單位。
","(note 3) Accommodation services cover hotels, guesthouses, boarding houses and other establishments providing short term accommodation."
HKMDS,202012,T0206,other_info,source,政府統計處就業統計及機構記錄組,"Employment Statistics and Central Register of Establishments Section, Census and Statistics Department"
HKMDS,202012,T0207,table,T0207,表2.7：按行業主類及機構規模劃分的機構單位數目及就業人數（公務員除外）,Table 2.7 : Number of establishments and persons engaged (other than those in the civil service) by industry section and size of establishment
HKMDS,202012,T0207,stat,M020701,機構單位數目,No. of establishments
HKMDS,202012,T0207,stat,M020702,就業人數,No. of persons engaged
HKMDS,202012,T0207,class1,indsect,行業主類,Industry section
HKMDS,202012,T0207,class1_code,indsect_01,行業主類 B： 採礦及採石,Industry section B :  Mining and quarrying
HKMDS,202012,T0207,class1_code,indsect_02,行業主類 C： 製造,Industry section C :  Manufacturing
HKMDS,202012,T0207,class1_code,indsect_03,行業主類 D 及 E： 電力和燃氣供應及廢棄物管理,"Industry sections D & E :  Electricity and gas supply, and waste management"
HKMDS,202012,T0207,class1_code,indsect_04,行業主類 F： 建築地盤 (只包括地盤工人) (註釋 1),Industry section F :  Construction sites (manual workers only) (note 1)
HKMDS,202012,T0207,class1_code,indsect_05,行業主類 G： 進出口貿易、批發及零售(註釋 2),"Industry section G :  Import/export, wholesale and retail trades (note 2)"
HKMDS,202012,T0207,class1_code,indsect_0501,部分行業主類 G： 進出口貿易及批發,Part of industry section G :  Import/export trade and wholesale
HKMDS,202012,T0207,class1_code,indsect_0502,部分行業主類 G： 零售 (註釋 2),Part of industry section G :  Retail (note 2)
HKMDS,202012,T0207,class1_code,indsect_06,行業主類 H： 運輸、倉庫、郵政及速遞服務 (註釋 2),"Industry section H :  Transportation, storage, postal and courier services (note 2)"
HKMDS,202012,T0207,class1_code,indsect_07,行業主類 I： 住宿 (註釋 3) 及膳食服務,Industry section I :  Accommodation (note 3) and food services
HKMDS,202012,T0207,class1_code,indsect_08,行業主類 J： 資訊及通訊,Industry section J :  Information and communications
HKMDS,202012,T0207,class1_code,indsect_09,行業主類 K： 金融及保險 (註釋 2),Industry section K :  Financing and insurance (note 2)
HKMDS,202012,T0207,class1_code,indsect_10,行業主類 L： 地產,Industry section L :  Real estate
HKMDS,202012,T0207,class1_code,indsect_11,行業主類 M 及 N： 專業及商用服務 (註釋 2),Industry sections M & N :  Professional and business services (note 2)
HKMDS,202012,T0207,class1_code,indsect_12,行業主類 P - S： 社會及個人服務 (註釋 2),Industry sections P - S :  Social and personal services (note 2)
HKMDS,202012,T0207,class1_code,indsect_tt,以上行業主類總計 (註釋 1) (註釋 2),Total of industry sections above (note 1) (note 2)
HKMDS,202012,T0207,class2,size,機構規模 (按就業人數劃分),Size of establishment (in terms of number of persons engaged)
HKMDS,202012,T0207,class2_code,size_01,1 - 9,1 - 9
HKMDS,202012,T0207,class2_code,size_02,10 - 19,10 - 19
HKMDS,202012,T0207,class2_code,size_03,20 - 49,20 - 49
HKMDS,202012,T0207,class2_code,size_04,50 - 99,50 - 99
HKMDS,202012,T0207,class2_code,size_05,100 - 199,100 - 199
HKMDS,202012,T0207,class2_code,size_06,200 - 499,200 - 499
HKMDS,202012,T0207,class2_code,size_07,500 - 999,500 - 999
HKMDS,202012,T0207,class2_code,size_08,≧ 1000,≧ 1000
HKMDS,202012,T0207,class2_code,size_tt,總計,Total
