product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202002,T0301,M030101,2017,,,,,,,,,,4357004,
HKMDS,202002,T0301,M030101,2018,,,,,,,,,,4721399,
HKMDS,202002,T0301,M030101,2019,,,,,,,,,,4415440,
HKMDS,202002,T0301,M030101,2018,10,,,,,,,,,428142,
HKMDS,202002,T0301,M030101,2018,11,,,,,,,,,409284,
HKMDS,202002,T0301,M030101,2018,12,,,,,,,,,391187,
HKMDS,202002,T0301,M030101,2019,01,,,,,,,,,359000,
HKMDS,202002,T0301,M030101,2019,02,,,,,,,,,277508,
HKMDS,202002,T0301,M030101,2019,03,,,,,,,,,402883,
HKMDS,202002,T0301,M030101,2019,04,,,,,,,,,356609,
HKMDS,202002,T0301,M030101,2019,05,,,,,,,,,377774,
HKMDS,202002,T0301,M030101,2019,06,,,,,,,,,364794,
HKMDS,202002,T0301,M030101,2019,07,,,,,,,,,370790,
HKMDS,202002,T0301,M030101,2019,08,,,,,,,,,380777,
HKMDS,202002,T0301,M030101,2019,09,,,,,,,,,379325,
HKMDS,202002,T0301,M030101,2019,10,,,,,,,,,379118,
HKMDS,202002,T0301,M030101,2019,11,,,,,,,,,385438,
HKMDS,202002,T0301,M030101,2019,12,,,,,,,,,383773,
HKMDS,202002,T0301,M030102,2017,,,,,,,,,,3875898,
HKMDS,202002,T0301,M030102,2018,,,,,,,,,,4158106,
HKMDS,202002,T0301,M030102,2019,,,,,,,,,,3988685,
HKMDS,202002,T0301,M030102,2018,10,,,,,,,,,383651,
HKMDS,202002,T0301,M030102,2018,11,,,,,,,,,364320,
HKMDS,202002,T0301,M030102,2018,12,,,,,,,,,339938,
HKMDS,202002,T0301,M030102,2019,01,,,,,,,,,348701,
HKMDS,202002,T0301,M030102,2019,02,,,,,,,,,228674,
HKMDS,202002,T0301,M030102,2019,03,,,,,,,,,343641,
HKMDS,202002,T0301,M030102,2019,04,,,,,,,,,321517,
HKMDS,202002,T0301,M030102,2019,05,,,,,,,,,343065,
HKMDS,202002,T0301,M030102,2019,06,,,,,,,,,309607,
HKMDS,202002,T0301,M030102,2019,07,,,,,,,,,338618,
HKMDS,202002,T0301,M030102,2019,08,,,,,,,,,352727,
HKMDS,202002,T0301,M030102,2019,09,,,,,,,,,347685,
HKMDS,202002,T0301,M030102,2019,10,,,,,,,,,348528,
HKMDS,202002,T0301,M030102,2019,11,,,,,,,,,359270,
HKMDS,202002,T0301,M030102,2019,12,,,,,,,,,351276,
HKMDS,202002,T0301,M030103,2017,,,,,,,,,,8232902,
HKMDS,202002,T0301,M030103,2018,,,,,,,,,,8879505,
HKMDS,202002,T0301,M030103,2019,,,,,,,,,,8404126,
HKMDS,202002,T0301,M030103,2018,10,,,,,,,,,811793,
HKMDS,202002,T0301,M030103,2018,11,,,,,,,,,773604,
HKMDS,202002,T0301,M030103,2018,12,,,,,,,,,731125,
HKMDS,202002,T0301,M030103,2019,01,,,,,,,,,707701,
HKMDS,202002,T0301,M030103,2019,02,,,,,,,,,506182,
HKMDS,202002,T0301,M030103,2019,03,,,,,,,,,746524,
HKMDS,202002,T0301,M030103,2019,04,,,,,,,,,678126,
HKMDS,202002,T0301,M030103,2019,05,,,,,,,,,720839,
HKMDS,202002,T0301,M030103,2019,06,,,,,,,,,674401,
HKMDS,202002,T0301,M030103,2019,07,,,,,,,,,709408,
HKMDS,202002,T0301,M030103,2019,08,,,,,,,,,733504,
HKMDS,202002,T0301,M030103,2019,09,,,,,,,,,727010,
HKMDS,202002,T0301,M030103,2019,10,,,,,,,,,727645,
HKMDS,202002,T0301,M030103,2019,11,,,,,,,,,744708,
HKMDS,202002,T0301,M030103,2019,12,,,,,,,,,735048,
