product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202002,T0801,M080101,2017,Q3,district,district_01,,,,,,,108700,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_01,,,,,,,108800,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_01,,,,,,,109300,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_01,,,,,,,109400,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_01,,,,,,,109600,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_02,,,,,,,79600,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_02,,,,,,,79800,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_02,,,,,,,79700,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_02,,,,,,,79700,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_02,,,,,,,79500,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_03,,,,,,,199200,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_03,,,,,,,199400,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_03,,,,,,,201300,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_03,,,,,,,202400,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_03,,,,,,,202700,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_04,,,,,,,94800,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_04,,,,,,,94800,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_04,,,,,,,94800,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_04,,,,,,,94800,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_04,,,,,,,94900,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_05,,,,,,,138100,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_05,,,,,,,137500,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_05,,,,,,,137600,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_05,,,,,,,137600,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_05,,,,,,,138100,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_06,,,,,,,156400,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_06,,,,,,,159100,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_06,,,,,,,162100,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_06,,,,,,,170000,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_06,,,,,,,173500,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_07,,,,,,,161200,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_07,,,,,,,161000,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_07,,,,,,,162900,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_07,,,,,,,166100,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_07,,,,,,,166500,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_08,,,,,,,151600,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_08,,,,,,,151600,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_08,,,,,,,151800,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_08,,,,,,,152000,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_08,,,,,,,152100,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_09,,,,,,,245900,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_09,,,,,,,247300,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_09,,,,,,,253600,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_09,,,,,,,255400,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_09,,,,,,,256900,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_10,,,,,,,181100,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_10,,,,,,,181100,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_10,,,,,,,182100,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_10,,,,,,,182100,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_10,,,,,,,182700,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_11,,,,,,,114200,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_11,,,,,,,114200,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_11,,,,,,,117100,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_11,,,,,,,118600,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_11,,,,,,,119300,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_12,,,,,,,189600,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_12,,,,,,,194900,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_12,,,,,,,195800,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_12,,,,,,,196400,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_12,,,,,,,197000,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_13,,,,,,,245500,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_13,,,,,,,248500,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_13,,,,,,,249100,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_13,,,,,,,249800,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_13,,,,,,,251700,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_14,,,,,,,115500,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_14,,,,,,,115400,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_14,,,,,,,115700,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_14,,,,,,,116200,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_14,,,,,,,118500,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_15,,,,,,,113700,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_15,,,,,,,113800,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_15,,,,,,,114000,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_15,,,,,,,114400,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_15,,,,,,,116700,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_16,,,,,,,252000,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_16,,,,,,,253400,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_16,,,,,,,253500,
HKMDS,202002,T0801,M080101,2019,Q1,district,district_16,,,,,,,257300,
HKMDS,202002,T0801,M080101,2019,Q3,district,district_16,,,,,,,257700,
HKMDS,202002,T0801,M080101,2017,Q3,district,district_17,,,,,,,168700,
HKMDS,202002,T0801,M080101,2018,Q1,district,district_17,,,,,,,169900,
HKMDS,202002,T0801,M080101,2018,Q3,district,district_17,,,,,,,172400,
