product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202012,T0101,M010101,2015,End,sex,sex_01,,,,,,,3368600,
HKMDS,202012,T0101,M010101,2016,Mid,sex,sex_01,,,,,,,3375400,
HKMDS,202012,T0101,M010101,2016,End,sex,sex_01,,,,,,,3389800,
HKMDS,202012,T0101,M010101,2017,Mid,sex,sex_01,,,,,,,3392500,
HKMDS,202012,T0101,M010101,2017,End,sex,sex_01,,,,,,,3398200,
HKMDS,202012,T0101,M010101,2018,Mid,sex,sex_01,,,,,,,3410300,
HKMDS,202012,T0101,M010101,2018,End,sex,sex_01,,,,,,,3421100,
HKMDS,202012,T0101,M010101,2019,Mid,sex,sex_01,,,,,,,3423000,
HKMDS,202012,T0101,M010101,2019,End,sex,sex_01,,,,,,,3431800,
HKMDS,202012,T0101,M010101,2020,Mid,sex,sex_01,,,,,,,3427200,(#)
HKMDS,202012,T0101,M010101,2015,End,sex,sex_02,,,,,,,3941100,
HKMDS,202012,T0101,M010101,2016,Mid,sex,sex_02,,,,,,,3961200,
HKMDS,202012,T0101,M010101,2016,End,sex,sex_02,,,,,,,3987300,
HKMDS,202012,T0101,M010101,2017,Mid,sex,sex_02,,,,,,,3999200,
HKMDS,202012,T0101,M010101,2017,End,sex,sex_02,,,,,,,4014900,
HKMDS,202012,T0101,M010101,2018,Mid,sex,sex_02,,,,,,,4040700,
HKMDS,202012,T0101,M010101,2018,End,sex,sex_02,,,,,,,4065300,
HKMDS,202012,T0101,M010101,2019,Mid,sex,sex_02,,,,,,,4084400,
HKMDS,202012,T0101,M010101,2019,End,sex,sex_02,,,,,,,4089000,
HKMDS,202012,T0101,M010101,2020,Mid,sex,sex_02,,,,,,,4082000,(#)
HKMDS,202012,T0101,M010101,2015,End,sex,sex_tt,,,,,,,7309700,
HKMDS,202012,T0101,M010101,2016,Mid,sex,sex_tt,,,,,,,7336600,
HKMDS,202012,T0101,M010101,2016,End,sex,sex_tt,,,,,,,7377100,
HKMDS,202012,T0101,M010101,2017,Mid,sex,sex_tt,,,,,,,7391700,
HKMDS,202012,T0101,M010101,2017,End,sex,sex_tt,,,,,,,7413100,
HKMDS,202012,T0101,M010101,2018,Mid,sex,sex_tt,,,,,,,7451000,
HKMDS,202012,T0101,M010101,2018,End,sex,sex_tt,,,,,,,7486400,
HKMDS,202012,T0101,M010101,2019,Mid,sex,sex_tt,,,,,,,7507400,
HKMDS,202012,T0101,M010101,2019,End,sex,sex_tt,,,,,,,7520800,
HKMDS,202012,T0101,M010101,2020,Mid,sex,sex_tt,,,,,,,7509200,(#)
HKMDS,202012,T0102,M010201,2015,,,,,,,,,,0.9,
HKMDS,202012,T0102,M010202,2015,,,,,,,,,,8.2,
HKMDS,202012,T0102,M010203,2015,,,,,,,,,,6.3,
HKMDS,202012,T0102,M010204,2015,,,,,,,,,,1.9,
HKMDS,202012,T0102,M010205,2015,,,,,,,,,,1.4,
HKMDS,202012,T0102,M010206,2015,,,,,,,,,,1196,
HKMDS,202012,T0102,M010207,2015,,sex,sex_01,,,,,,,81.4,
HKMDS,202012,T0102,M010207,2015,,sex,sex_02,,,,,,,87.3,
HKMDS,202012,T0102,M010201,2016,,,,,,,,,,0.6,
HKMDS,202012,T0102,M010202,2016,,,,,,,,,,8.3,
HKMDS,202012,T0102,M010203,2016,,,,,,,,,,6.4,
HKMDS,202012,T0102,M010204,2016,,,,,,,,,,1.9,
HKMDS,202012,T0102,M010205,2016,,,,,,,,,,1.8,
HKMDS,202012,T0102,M010206,2016,,,,,,,,,,1205,
HKMDS,202012,T0102,M010207,2016,,sex,sex_01,,,,,,,81.3,
HKMDS,202012,T0102,M010207,2016,,sex,sex_02,,,,,,,87.3,
HKMDS,202012,T0102,M010201,2017,,,,,,,,,,0.8,
HKMDS,202012,T0102,M010202,2017,,,,,,,,,,7.7,
HKMDS,202012,T0102,M010203,2017,,,,,,,,,,6.3,
HKMDS,202012,T0102,M010204,2017,,,,,,,,,,1.3,
HKMDS,202012,T0102,M010205,2017,,,,,,,,,,1.7,
HKMDS,202012,T0102,M010206,2017,,,,,,,,,,1125,
HKMDS,202012,T0102,M010207,2017,,sex,sex_01,,,,,,,81.9,
HKMDS,202012,T0102,M010207,2017,,sex,sex_02,,,,,,,87.6,
HKMDS,202012,T0102,M010201,2018,,,,,,,,,,0.8,
HKMDS,202012,T0102,M010202,2018,,,,,,,,,,7.2,
HKMDS,202012,T0102,M010203,2018,,,,,,,,,,6.4,
HKMDS,202012,T0102,M010204,2018,,,,,,,,,,0.8,
HKMDS,202012,T0102,M010205,2018,,,,,,,,,,1.5,
HKMDS,202012,T0102,M010206,2018,,,,,,,,,,1072,
HKMDS,202012,T0102,M010207,2018,,sex,sex_01,,,,,,,82.3,
HKMDS,202012,T0102,M010207,2018,,sex,sex_02,,,,,,,87.7,
HKMDS,202012,T0102,M010201,2019,,,,,,,,,,0.8,
HKMDS,202012,T0102,M010202,2019,,,,,,,,,,7,
HKMDS,202012,T0102,M010203,2019,,,,,,,,,,6.5,
HKMDS,202012,T0102,M010204,2019,,,,,,,,,,0.5,
HKMDS,202012,T0102,M010205,2019,,,,,,,,,,1.5,
HKMDS,202012,T0102,M010206,2019,,,,,,,,,,1051,
HKMDS,202012,T0102,M010207,2019,,sex,sex_01,,,,,,,82.2,
HKMDS,202012,T0102,M010207,2019,,sex,sex_02,,,,,,,88.1,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_01,,,,,141700,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_02,,,,,157200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_03,,,,,152400,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_04,,,,,145600,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_05,,,,,198000,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_06,,,,,225900,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_07,,,,,229200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_08,,,,,238200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_09,,,,,227000,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_10,,,,,243200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_11,,,,,246400,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_12,,,,,306800,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_13,,,,,288400,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_14,,,,,220800,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_15,,,,,159600,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_16,,,,,95800,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_17,,,,,79400,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_18,,,,,76200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_01,agegrp,agegrp_tt,,,,,3431800,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_01,,,,,130800,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_02,,,,,147900,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_03,,,,,147200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_04,,,,,138600,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_05,,,,,201300,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_06,,,,,262200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_07,,,,,326200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_08,,,,,372200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_09,,,,,341900,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_10,,,,,342200,
HKMDS,202012,T0103,M010301,2019,End,sex,sex_02,agegrp,agegrp_11,,,,,317900,
