product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202006,T0201,M020101,2017,,sex,sex_01,,,,,,,1994.4,
HKMDS,202006,T0201,M020101,2018,,sex,sex_01,,,,,,,2006.8,
HKMDS,202006,T0201,M020101,2019,,sex,sex_01,,,,,,,1979.6,
HKMDS,202006,T0201,M020101,,12/2018 - 2/2019,sex,sex_01,,,,,,,1992.6,
HKMDS,202006,T0201,M020101,,1/2019 - 3/2019,sex,sex_01,,,,,,,1987.7,
HKMDS,202006,T0201,M020101,,2/2019 - 4/2019,sex,sex_01,,,,,,,1983.3,
HKMDS,202006,T0201,M020101,,3/2019 - 5/2019,sex,sex_01,,,,,,,1986.5,
HKMDS,202006,T0201,M020101,,4/2019 - 6/2019,sex,sex_01,,,,,,,1988.1,
HKMDS,202006,T0201,M020101,,5/2019 - 7/2019,sex,sex_01,,,,,,,1985.1,
HKMDS,202006,T0201,M020101,,6/2019 - 8/2019,sex,sex_01,,,,,,,1982.5,
HKMDS,202006,T0201,M020101,,7/2019 - 9/2019,sex,sex_01,,,,,,,1976.6,
HKMDS,202006,T0201,M020101,,8/2019 - 10/2019,sex,sex_01,,,,,,,1974.4,
HKMDS,202006,T0201,M020101,,9/2019 - 11/2019,sex,sex_01,,,,,,,1973.6,
HKMDS,202006,T0201,M020101,,10/2019 - 12/2019,sex,sex_01,,,,,,,1967.3,
HKMDS,202006,T0201,M020101,,11/2019 - 1/2020,sex,sex_01,,,,,,,1960.9,
HKMDS,202006,T0201,M020101,,12/2019 - 2/2020,sex,sex_01,,,,,,,1939.6,
HKMDS,202006,T0201,M020101,,1/2020 - 3/2020,sex,sex_01,,,,,,,1923.7,
HKMDS,202006,T0201,M020101,,2/2020 - 4/2020,sex,sex_01,,,,,,,1908.5,(#)
HKMDS,202006,T0201,M020101,2017,,sex,sex_02,,,,,,,1952.2,
HKMDS,202006,T0201,M020101,2018,,sex,sex_02,,,,,,,1972.2,
HKMDS,202006,T0201,M020101,2019,,sex,sex_02,,,,,,,1986.6,
HKMDS,202006,T0201,M020101,,12/2018 - 2/2019,sex,sex_02,,,,,,,1976.6,
HKMDS,202006,T0201,M020101,,1/2019 - 3/2019,sex,sex_02,,,,,,,1983.1,
HKMDS,202006,T0201,M020101,,2/2019 - 4/2019,sex,sex_02,,,,,,,1994,
HKMDS,202006,T0201,M020101,,3/2019 - 5/2019,sex,sex_02,,,,,,,1996.8,
HKMDS,202006,T0201,M020101,,4/2019 - 6/2019,sex,sex_02,,,,,,,1996.8,
HKMDS,202006,T0201,M020101,,5/2019 - 7/2019,sex,sex_02,,,,,,,2000.7,
HKMDS,202006,T0201,M020101,,6/2019 - 8/2019,sex,sex_02,,,,,,,2001.7,
HKMDS,202006,T0201,M020101,,7/2019 - 9/2019,sex,sex_02,,,,,,,1999.2,
HKMDS,202006,T0201,M020101,,8/2019 - 10/2019,sex,sex_02,,,,,,,1994.9,
HKMDS,202006,T0201,M020101,,9/2019 - 11/2019,sex,sex_02,,,,,,,1982.4,
HKMDS,202006,T0201,M020101,,10/2019 - 12/2019,sex,sex_02,,,,,,,1974.5,
HKMDS,202006,T0201,M020101,,11/2019 - 1/2020,sex,sex_02,,,,,,,1964.5,
HKMDS,202006,T0201,M020101,,12/2019 - 2/2020,sex,sex_02,,,,,,,1963.4,
HKMDS,202006,T0201,M020101,,1/2020 - 3/2020,sex,sex_02,,,,,,,1958.5,
HKMDS,202006,T0201,M020101,,2/2020 - 4/2020,sex,sex_02,,,,,,,1951.3,(#)
HKMDS,202006,T0201,M020101,2017,,sex,sex_tt,,,,,,,3946.6,
HKMDS,202006,T0201,M020101,2018,,sex,sex_tt,,,,,,,3979,
HKMDS,202006,T0201,M020101,2019,,sex,sex_tt,,,,,,,3966.2,
HKMDS,202006,T0201,M020101,,12/2018 - 2/2019,sex,sex_tt,,,,,,,3969.2,
HKMDS,202006,T0201,M020101,,1/2019 - 3/2019,sex,sex_tt,,,,,,,3970.8,
HKMDS,202006,T0201,M020101,,2/2019 - 4/2019,sex,sex_tt,,,,,,,3977.3,
HKMDS,202006,T0201,M020101,,3/2019 - 5/2019,sex,sex_tt,,,,,,,3983.3,
HKMDS,202006,T0201,M020101,,4/2019 - 6/2019,sex,sex_tt,,,,,,,3985,
HKMDS,202006,T0201,M020101,,5/2019 - 7/2019,sex,sex_tt,,,,,,,3985.8,
HKMDS,202006,T0201,M020101,,6/2019 - 8/2019,sex,sex_tt,,,,,,,3984.2,
HKMDS,202006,T0201,M020101,,7/2019 - 9/2019,sex,sex_tt,,,,,,,3975.7,
HKMDS,202006,T0201,M020101,,8/2019 - 10/2019,sex,sex_tt,,,,,,,3969.3,
HKMDS,202006,T0201,M020101,,9/2019 - 11/2019,sex,sex_tt,,,,,,,3956,
HKMDS,202006,T0201,M020101,,10/2019 - 12/2019,sex,sex_tt,,,,,,,3941.8,
HKMDS,202006,T0201,M020101,,11/2019 - 1/2020,sex,sex_tt,,,,,,,3925.5,
HKMDS,202006,T0201,M020101,,12/2019 - 2/2020,sex,sex_tt,,,,,,,3903,
HKMDS,202006,T0201,M020101,,1/2020 - 3/2020,sex,sex_tt,,,,,,,3882.2,
HKMDS,202006,T0201,M020101,,2/2020 - 4/2020,sex,sex_tt,,,,,,,3859.8,(#)
HKMDS,202006,T0201,M020102,2017,,sex,sex_01,,,,,,,68.3,
HKMDS,202006,T0201,M020102,2018,,sex,sex_01,,,,,,,68.5,
HKMDS,202006,T0201,M020102,2019,,sex,sex_01,,,,,,,67.5,
HKMDS,202006,T0201,M020102,,12/2018 - 2/2019,sex,sex_01,,,,,,,67.9,
HKMDS,202006,T0201,M020102,,1/2019 - 3/2019,sex,sex_01,,,,,,,67.7,
HKMDS,202006,T0201,M020102,,2/2019 - 4/2019,sex,sex_01,,,,,,,67.4,
HKMDS,202006,T0201,M020102,,3/2019 - 5/2019,sex,sex_01,,,,,,,67.5,
HKMDS,202006,T0201,M020102,,4/2019 - 6/2019,sex,sex_01,,,,,,,67.5,
HKMDS,202006,T0201,M020102,,5/2019 - 7/2019,sex,sex_01,,,,,,,67.4,
HKMDS,202006,T0201,M020102,,6/2019 - 8/2019,sex,sex_01,,,,,,,67.3,
HKMDS,202006,T0201,M020102,,7/2019 - 9/2019,sex,sex_01,,,,,,,67.1,
HKMDS,202006,T0201,M020102,,8/2019 - 10/2019,sex,sex_01,,,,,,,67.1,
HKMDS,202006,T0201,M020102,,9/2019 - 11/2019,sex,sex_01,,,,,,,67.1,
HKMDS,202006,T0201,M020102,,10/2019 - 12/2019,sex,sex_01,,,,,,,67,
HKMDS,202006,T0201,M020102,,11/2019 - 1/2020,sex,sex_01,,,,,,,66.9,
HKMDS,202006,T0201,M020102,,12/2019 - 2/2020,sex,sex_01,,,,,,,66.3,
HKMDS,202006,T0201,M020102,,1/2020 - 3/2020,sex,sex_01,,,,,,,65.9,
HKMDS,202006,T0201,M020102,,2/2020 - 4/2020,sex,sex_01,,,,,,,65.4,(#)
HKMDS,202006,T0201,M020102,2017,,sex,sex_02,,,,,,,55.1,
HKMDS,202006,T0201,M020102,2018,,sex,sex_02,,,,,,,55.1,
HKMDS,202006,T0201,M020102,2019,,sex,sex_02,,,,,,,55,
HKMDS,202006,T0201,M020102,,12/2018 - 2/2019,sex,sex_02,,,,,,,54.9,
HKMDS,202006,T0201,M020102,,1/2019 - 3/2019,sex,sex_02,,,,,,,55,
HKMDS,202006,T0201,M020102,,2/2019 - 4/2019,sex,sex_02,,,,,,,55.2,
HKMDS,202006,T0201,M020102,,3/2019 - 5/2019,sex,sex_02,,,,,,,55.2,
HKMDS,202006,T0201,M020102,,4/2019 - 6/2019,sex,sex_02,,,,,,,55.1,
HKMDS,202006,T0201,M020102,,5/2019 - 7/2019,sex,sex_02,,,,,,,55.2,
HKMDS,202006,T0201,M020102,,6/2019 - 8/2019,sex,sex_02,,,,,,,55.2,
HKMDS,202006,T0201,M020102,,7/2019 - 9/2019,sex,sex_02,,,,,,,55.1,
HKMDS,202006,T0201,M020102,,8/2019 - 10/2019,sex,sex_02,,,,,,,55,
HKMDS,202006,T0201,M020102,,9/2019 - 11/2019,sex,sex_02,,,,,,,54.6,
HKMDS,202006,T0201,M020102,,10/2019 - 12/2019,sex,sex_02,,,,,,,54.5,
HKMDS,202006,T0201,M020102,,11/2019 - 1/2020,sex,sex_02,,,,,,,54.3,
HKMDS,202006,T0201,M020102,,12/2019 - 2/2020,sex,sex_02,,,,,,,54.3,
HKMDS,202006,T0201,M020102,,1/2020 - 3/2020,sex,sex_02,,,,,,,54.3,
HKMDS,202006,T0201,M020102,,2/2020 - 4/2020,sex,sex_02,,,,,,,54.1,(#)
HKMDS,202006,T0201,M020102,2017,,sex,sex_oa,,,,,,,61.1,
HKMDS,202006,T0201,M020102,2018,,sex,sex_oa,,,,,,,61.2,
HKMDS,202006,T0201,M020102,2019,,sex,sex_oa,,,,,,,60.6,
HKMDS,202006,T0201,M020102,,12/2018 - 2/2019,sex,sex_oa,,,,,,,60.7,
