product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202009,T0201,M020101,2017,,sex,sex_01,,,,,,,1994.4,
HKMDS,202009,T0201,M020101,2018,,sex,sex_01,,,,,,,2006.8,
HKMDS,202009,T0201,M020101,2019,,sex,sex_01,,,,,,,1979.6,
HKMDS,202009,T0201,M020101,,3/2019 - 5/2019,sex,sex_01,,,,,,,1980.9,(*)
HKMDS,202009,T0201,M020101,,4/2019 - 6/2019,sex,sex_01,,,,,,,1981.2,(*)
HKMDS,202009,T0201,M020101,,5/2019 - 7/2019,sex,sex_01,,,,,,,1977.5,(*)
HKMDS,202009,T0201,M020101,,6/2019 - 8/2019,sex,sex_01,,,,,,,1976.4,(*)
HKMDS,202009,T0201,M020101,,7/2019 - 9/2019,sex,sex_01,,,,,,,1973.9,(*)
HKMDS,202009,T0201,M020101,,8/2019 - 10/2019,sex,sex_01,,,,,,,1975.1,(*)
HKMDS,202009,T0201,M020101,,9/2019 - 11/2019,sex,sex_01,,,,,,,1977.8,(*)
HKMDS,202009,T0201,M020101,,10/2019 - 12/2019,sex,sex_01,,,,,,,1975.2,(*)
HKMDS,202009,T0201,M020101,,11/2019 - 1/2020,sex,sex_01,,,,,,,1960.9,
HKMDS,202009,T0201,M020101,,12/2019 - 2/2020,sex,sex_01,,,,,,,1939.6,
HKMDS,202009,T0201,M020101,,1/2020 - 3/2020,sex,sex_01,,,,,,,1923.7,
HKMDS,202009,T0201,M020101,,2/2020 - 4/2020,sex,sex_01,,,,,,,1908.5,
HKMDS,202009,T0201,M020101,,3/2020 - 5/2020,sex,sex_01,,,,,,,1909.3,
HKMDS,202009,T0201,M020101,,4/2020 - 6/2020,sex,sex_01,,,,,,,1911.6,
HKMDS,202009,T0201,M020101,,5/2020 - 7/2020,sex,sex_01,,,,,,,1929.5,(#)
HKMDS,202009,T0201,M020101,2017,,sex,sex_02,,,,,,,1952.2,
HKMDS,202009,T0201,M020101,2018,,sex,sex_02,,,,,,,1972.2,
HKMDS,202009,T0201,M020101,2019,,sex,sex_02,,,,,,,1986.6,
HKMDS,202009,T0201,M020101,,3/2019 - 5/2019,sex,sex_02,,,,,,,1992.9,(*)
HKMDS,202009,T0201,M020101,,4/2019 - 6/2019,sex,sex_02,,,,,,,1992.8,(*)
HKMDS,202009,T0201,M020101,,5/2019 - 7/2019,sex,sex_02,,,,,,,1995.9,(*)
HKMDS,202009,T0201,M020101,,6/2019 - 8/2019,sex,sex_02,,,,,,,1996.8,(*)
HKMDS,202009,T0201,M020101,,7/2019 - 9/2019,sex,sex_02,,,,,,,1995,(*)
HKMDS,202009,T0201,M020101,,8/2019 - 10/2019,sex,sex_02,,,,,,,1991,(*)
HKMDS,202009,T0201,M020101,,9/2019 - 11/2019,sex,sex_02,,,,,,,1979.8,(*)
HKMDS,202009,T0201,M020101,,10/2019 - 12/2019,sex,sex_02,,,,,,,1973.6,(*)
HKMDS,202009,T0201,M020101,,11/2019 - 1/2020,sex,sex_02,,,,,,,1964.5,
HKMDS,202009,T0201,M020101,,12/2019 - 2/2020,sex,sex_02,,,,,,,1963.4,
HKMDS,202009,T0201,M020101,,1/2020 - 3/2020,sex,sex_02,,,,,,,1958.5,
HKMDS,202009,T0201,M020101,,2/2020 - 4/2020,sex,sex_02,,,,,,,1951.3,
HKMDS,202009,T0201,M020101,,3/2020 - 5/2020,sex,sex_02,,,,,,,1940.7,
