product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202009,T0402,M040201,2018,,gdpcomp,gdpcomp_03,,,,,,,612458,(@)
HKMDS,202009,T0402,M040201,2019,,gdpcomp,gdpcomp_03,,,,,,,537048,(@)
HKMDS,202009,T0402,M040201,2019,4 -   6,gdpcomp,gdpcomp_03,,,,,,,136234,(@)
HKMDS,202009,T0402,M040201,2019,7 -   9,gdpcomp,gdpcomp_03,,,,,,,132500,(@)
HKMDS,202009,T0402,M040201,2019,10 - 12,gdpcomp,gdpcomp_03,,,,,,,130077,(@)
HKMDS,202009,T0402,M040201,2020,1 -   3,gdpcomp,gdpcomp_03,,,,,,,116386,(@)
HKMDS,202009,T0402,M040201,2020,4 -   6,gdpcomp,gdpcomp_03,,,,,,,107026,(@)
HKMDS,202009,T0402,M040201,2017,,gdpcomp,gdpcomp_04,,,,,,,12695,
HKMDS,202009,T0402,M040201,2018,,gdpcomp,gdpcomp_04,,,,,,,11204,(@)
HKMDS,202009,T0402,M040201,2019,,gdpcomp,gdpcomp_04,,,,,,,-6518,(@)
HKMDS,202009,T0402,M040201,2019,4 -   6,gdpcomp,gdpcomp_04,,,,,,,-2070,(@)
HKMDS,202009,T0402,M040201,2019,7 -   9,gdpcomp,gdpcomp_04,,,,,,,-2256,(@)
HKMDS,202009,T0402,M040201,2019,10 - 12,gdpcomp,gdpcomp_04,,,,,,,3938,(@)
HKMDS,202009,T0402,M040201,2020,1 -   3,gdpcomp,gdpcomp_04,,,,,,,23156,(@)
HKMDS,202009,T0402,M040201,2020,4 -   6,gdpcomp,gdpcomp_04,,,,,,,3707,(@)
HKMDS,202009,T0402,M040201,2017,,gdpcomp,gdpcomp_05,,,,,,,4304172,
HKMDS,202009,T0402,M040201,2018,,gdpcomp,gdpcomp_05,,,,,,,4453350,(@)
HKMDS,202009,T0402,M040201,2019,,gdpcomp,gdpcomp_05,,,,,,,4247430,(@)
HKMDS,202009,T0402,M040201,2019,4 -   6,gdpcomp,gdpcomp_05,,,,,,,1011814,(@)
HKMDS,202009,T0402,M040201,2019,7 -   9,gdpcomp,gdpcomp_05,,,,,,,1104194,(@)
HKMDS,202009,T0402,M040201,2019,10 - 12,gdpcomp,gdpcomp_05,,,,,,,1140991,(@)
HKMDS,202009,T0402,M040201,2020,1 -   3,gdpcomp,gdpcomp_05,,,,,,,894251,(@)
HKMDS,202009,T0402,M040201,2020,4 -   6,gdpcomp,gdpcomp_05,,,,,,,987210,(@)
HKMDS,202009,T0402,M040201,2017,,gdpcomp,gdpcomp_06,,,,,,,847623,
HKMDS,202009,T0402,M040201,2018,,gdpcomp,gdpcomp_06,,,,,,,886883,(@)
HKMDS,202009,T0402,M040201,2019,,gdpcomp,gdpcomp_06,,,,,,,796413,(@)
HKMDS,202009,T0402,M040201,2019,4 -   6,gdpcomp,gdpcomp_06,,,,,,,202077,(@)
HKMDS,202009,T0402,M040201,2019,7 -   9,gdpcomp,gdpcomp_06,,,,,,,191644,(@)
HKMDS,202009,T0402,M040201,2019,10 - 12,gdpcomp,gdpcomp_06,,,,,,,172194,(@)
HKMDS,202009,T0402,M040201,2020,1 -   3,gdpcomp,gdpcomp_06,,,,,,,144405,(@)
HKMDS,202009,T0402,M040201,2020,4 -   6,gdpcomp,gdpcomp_06,,,,,,,108822,(@)
HKMDS,202009,T0402,M040201,2017,,gdpcomp,gdpcomp_07,,,,,,,4494070,
HKMDS,202009,T0402,M040201,2018,,gdpcomp,gdpcomp_07,,,,,,,4706347,(@)
HKMDS,202009,T0402,M040201,2019,,gdpcomp,gdpcomp_07,,,,,,,4360826,(@)
HKMDS,202009,T0402,M040201,2019,4 -   6,gdpcomp,gdpcomp_07,,,,,,,1078149,(@)
HKMDS,202009,T0402,M040201,2019,7 -   9,gdpcomp,gdpcomp_07,,,,,,,1099541,(@)
HKMDS,202009,T0402,M040201,2019,10 - 12,gdpcomp,gdpcomp_07,,,,,,,1128553,(@)
HKMDS,202009,T0402,M040201,2020,1 -   3,gdpcomp,gdpcomp_07,,,,,,,937370,(@)
HKMDS,202009,T0402,M040201,2020,4 -   6,gdpcomp,gdpcomp_07,,,,,,,1001209,(@)
HKMDS,202009,T0402,M040201,2017,,gdpcomp,gdpcomp_08,,,,,,,622700,
HKMDS,202009,T0402,M040201,2018,,gdpcomp,gdpcomp_08,,,,,,,639947,(@)
HKMDS,202009,T0402,M040201,2019,,gdpcomp,gdpcomp_08,,,,,,,624533,(@)
HKMDS,202009,T0402,M040201,2019,4 -   6,gdpcomp,gdpcomp_08,,,,,,,154623,(@)
HKMDS,202009,T0402,M040201,2019,7 -   9,gdpcomp,gdpcomp_08,,,,,,,157131,(@)
HKMDS,202009,T0402,M040201,2019,10 - 12,gdpcomp,gdpcomp_08,,,,,,,158008,(@)
HKMDS,202009,T0402,M040201,2020,1 -   3,gdpcomp,gdpcomp_08,,,,,,,116800,(@)
HKMDS,202009,T0402,M040201,2020,4 -   6,gdpcomp,gdpcomp_08,,,,,,,88219,(@)
HKMDS,202009,T0402,M040202,2017,,,,,,,,,,2756666,
HKMDS,202009,T0402,M040202,2018,,,,,,,,,,2835161,(@)
HKMDS,202009,T0402,M040202,2019,,,,,,,,,,2799736,(@)
HKMDS,202009,T0402,M040202,2019,4 -   6,,,,,,,,,678398,(@)
HKMDS,202009,T0402,M040202,2019,7 -   9,,,,,,,,,698211,(@)
HKMDS,202009,T0402,M040202,2019,10 - 12,,,,,,,,,723789,(@)
HKMDS,202009,T0402,M040202,2020,1 -   3,,,,,,,,,635722,(@)
HKMDS,202009,T0402,M040202,2020,4 -   6,,,,,,,,,617392,(@)
HKMDS,202009,T0402,M040203,2017,,,,,,,,,,372941,
HKMDS,202009,T0402,M040203,2018,,,,,,,,,,380507,(@)
HKMDS,202009,T0402,M040203,2019,,,,,,,,,,372930,(@)
HKMDS,202009,T0402,M040204,2017,,,,,,,,,,96.5,
HKMDS,202009,T0402,M040204,2018,,,,,,,,,,100,(@)
HKMDS,202009,T0402,M040204,2019,,,,,,,,,,102.4,(@)
HKMDS,202009,T0402,M040204,2019,4 -   6,,,,,,,,,102.3,(@)
HKMDS,202009,T0402,M040204,2019,7 -   9,,,,,,,,,103,(@)
HKMDS,202009,T0402,M040204,2019,10 - 12,,,,,,,,,102.8,(@)
HKMDS,202009,T0402,M040204,2020,1 -   3,,,,,,,,,104.1,(@)
HKMDS,202009,T0402,M040204,2020,4 -   6,,,,,,,,,103.3,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,,,,,,,,,0.4,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,,,,,,,,,-2.8,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,,,,,,,,,-3,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,,,,,,,,,-9.1,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,,,,,,,,,-9,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,gdpcomp,gdpcomp_01,,,,,,,1.3,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,gdpcomp,gdpcomp_01,,,,,,,-3.3,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,gdpcomp,gdpcomp_01,,,,,,,-2.9,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,gdpcomp,gdpcomp_01,,,,,,,-10.6,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,gdpcomp,gdpcomp_01,,,,,,,-14.2,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,gdpcomp,gdpcomp_02,,,,,,,3.9,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,gdpcomp,gdpcomp_02,,,,,,,5.9,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,gdpcomp,gdpcomp_02,,,,,,,6.1,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,gdpcomp,gdpcomp_02,,,,,,,8.8,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,gdpcomp,gdpcomp_02,,,,,,,9.8,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,gdpcomp,gdpcomp_03,,,,,,,-11.6,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,gdpcomp,gdpcomp_03,,,,,,,-15.1,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,gdpcomp,gdpcomp_03,,,,,,,-16.8,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,gdpcomp,gdpcomp_03,,,,,,,-15.8,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,gdpcomp,gdpcomp_03,,,,,,,-21.4,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,gdpcomp,gdpcomp_05,,,,,,,-5.3,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,gdpcomp,gdpcomp_05,,,,,,,-6.9,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,gdpcomp,gdpcomp_05,,,,,,,-2.5,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,gdpcomp,gdpcomp_05,,,,,,,-9.7,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,gdpcomp,gdpcomp_05,,,,,,,-2.4,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,gdpcomp,gdpcomp_06,,,,,,,-1.3,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,gdpcomp,gdpcomp_06,,,,,,,-14.2,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,gdpcomp,gdpcomp_06,,,,,,,-24.2,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,gdpcomp,gdpcomp_06,,,,,,,-37.4,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,gdpcomp,gdpcomp_06,,,,,,,-46.1,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,gdpcomp,gdpcomp_07,,,,,,,-6.7,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,gdpcomp,gdpcomp_07,,,,,,,-11,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,gdpcomp,gdpcomp_07,,,,,,,-7,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,gdpcomp,gdpcomp_07,,,,,,,-11.1,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,gdpcomp,gdpcomp_07,,,,,,,-7.1,(@)
HKMDS,202009,T0403,M040301,2019,4 -   6,gdpcomp,gdpcomp_08,,,,,,,1.8,(@)
HKMDS,202009,T0403,M040301,2019,7 -   9,gdpcomp,gdpcomp_08,,,,,,,-4.5,(@)
HKMDS,202009,T0403,M040301,2019,10 - 12,gdpcomp,gdpcomp_08,,,,,,,-5.2,(@)
HKMDS,202009,T0403,M040301,2020,1 -   3,gdpcomp,gdpcomp_08,,,,,,,-24.5,(@)
HKMDS,202009,T0403,M040301,2020,4 -   6,gdpcomp,gdpcomp_08,,,,,,,-42.9,(@)
HKMDS,202009,T0403,M040302,2019,4 -   6,,,,,,,,,-0.3,(@)
HKMDS,202009,T0403,M040302,2019,7 -   9,,,,,,,,,-3,(@)
HKMDS,202009,T0403,M040302,2019,10 - 12,,,,,,,,,-0.5,(@)
HKMDS,202009,T0403,M040302,2020,1 -   3,,,,,,,,,-5.5,(@)
HKMDS,202009,T0403,M040302,2020,4 -   6,,,,,,,,,-0.1,(@)
HKMDS,202009,T0403,M040302,2019,4 -   6,gdpcomp,gdpcomp_01,,,,,,,0.2,(@)
HKMDS,202009,T0403,M040302,2019,7 -   9,gdpcomp,gdpcomp_01,,,,,,,-4.1,(@)
HKMDS,202009,T0403,M040302,2019,10 - 12,gdpcomp,gdpcomp_01,,,,,,,0.3,(@)
HKMDS,202009,T0403,M040302,2020,1 -   3,gdpcomp,gdpcomp_01,,,,,,,-7.2,(@)
HKMDS,202009,T0403,M040302,2020,4 -   6,gdpcomp,gdpcomp_01,,,,,,,-3.8,(@)
HKMDS,202009,T0403,M040302,2019,4 -   6,gdpcomp,gdpcomp_02,,,,,,,0.8,(@)
HKMDS,202009,T0403,M040302,2019,7 -   9,gdpcomp,gdpcomp_02,,,,,,,2.6,(@)
HKMDS,202009,T0403,M040302,2019,10 - 12,gdpcomp,gdpcomp_02,,,,,,,1.7,(@)
HKMDS,202009,T0403,M040302,2020,1 -   3,gdpcomp,gdpcomp_02,,,,,,,3.5,(@)
HKMDS,202009,T0403,M040302,2020,4 -   6,gdpcomp,gdpcomp_02,,,,,,,1.8,(@)
HKMDS,202009,T0403,M040302,2019,4 -   6,gdpcomp,gdpcomp_05,,,,,,,-1.6,(@)
HKMDS,202009,T0403,M040302,2019,7 -   9,gdpcomp,gdpcomp_05,,,,,,,-1.2,(@)
HKMDS,202009,T0403,M040302,2019,10 - 12,gdpcomp,gdpcomp_05,,,,,,,2,(@)
HKMDS,202009,T0403,M040302,2020,1 -   3,gdpcomp,gdpcomp_05,,,,,,,-9,(@)
HKMDS,202009,T0403,M040302,2020,4 -   6,gdpcomp,gdpcomp_05,,,,,,,6.5,(@)
HKMDS,202009,T0403,M040302,2019,4 -   6,gdpcomp,gdpcomp_06,,,,,,,-3.6,(@)
HKMDS,202009,T0403,M040302,2019,7 -   9,gdpcomp,gdpcomp_06,,,,,,,-13.1,(@)
HKMDS,202009,T0403,M040302,2019,10 - 12,gdpcomp,gdpcomp_06,,,,,,,-10.6,(@)
HKMDS,202009,T0403,M040302,2020,1 -   3,gdpcomp,gdpcomp_06,,,,,,,-16.3,(@)
HKMDS,202009,T0403,M040302,2020,4 -   6,gdpcomp,gdpcomp_06,,,,,,,-17,(@)
HKMDS,202009,T0403,M040302,2019,4 -   6,gdpcomp,gdpcomp_07,,,,,,,-2.6,(@)
HKMDS,202009,T0403,M040302,2019,7 -   9,gdpcomp,gdpcomp_07,,,,,,,-2,(@)
HKMDS,202009,T0403,M040302,2019,10 - 12,gdpcomp,gdpcomp_07,,,,,,,-0.3,(@)
HKMDS,202009,T0403,M040302,2020,1 -   3,gdpcomp,gdpcomp_07,,,,,,,-6.6,(@)
HKMDS,202009,T0403,M040302,2020,4 -   6,gdpcomp,gdpcomp_07,,,,,,,1.8,(@)
HKMDS,202009,T0403,M040302,2019,4 -   6,gdpcomp,gdpcomp_08,,,,,,,0.5,(@)
HKMDS,202009,T0403,M040302,2019,7 -   9,gdpcomp,gdpcomp_08,,,,,,,-5.9,(@)
HKMDS,202009,T0403,M040302,2019,10 - 12,gdpcomp,gdpcomp_08,,,,,,,-0.3,(@)
HKMDS,202009,T0403,M040302,2020,1 -   3,gdpcomp,gdpcomp_08,,,,,,,-20,(@)
HKMDS,202009,T0403,M040302,2020,4 -   6,gdpcomp,gdpcomp_08,,,,,,,-24,(@)
HKMDS,202009,T0404,M040401,2016,,econ,econ_01,,,,,,,1898,
HKMDS,202009,T0404,M040401,2016,,econ,econ_02,,,,,,,26844,
HKMDS,202009,T0404,M040401,2016,,econ,econ_03,,,,,,,34414,
HKMDS,202009,T0404,M040401,2016,,econ,econ_04,,,,,,,124932,
HKMDS,202009,T0404,M040401,2016,,econ,econ_05,,,,,,,2229760,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0501,,,,,,,525526,
HKMDS,202009,T0404,M040401,2016,,econ,econ_050101,,,,,,,426865,
HKMDS,202009,T0404,M040401,2016,,econ,econ_050102,,,,,,,98661,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0502,,,,,,,79682,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0503,,,,,,,149742,
HKMDS,202009,T0404,M040401,2016,,econ,econ_050301,,,,,,,141565,
HKMDS,202009,T0404,M040401,2016,,econ,econ_050302,,,,,,,8177,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0504,,,,,,,84208,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0505,,,,,,,428903,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0506,,,,,,,266139,
HKMDS,202009,T0404,M040401,2016,,econ,econ_050601,,,,,,,123087,
HKMDS,202009,T0404,M040401,2016,,econ,econ_050602,,,,,,,143052,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0507,,,,,,,436912,
HKMDS,202009,T0404,M040401,2016,,econ,econ_0508,,,,,,,258649,
HKMDS,202009,T0404,M040401,2016,,econ,econ_06,,,,,,,2417849,
HKMDS,202009,T0404,M040403,2016,,,,,,,,,,83743,
HKMDS,202009,T0404,M040404,2016,,,,,,,,,,-0.4,
HKMDS,202009,T0404,M040405,2016,,,,,,,,,,2490438,
HKMDS,202009,T0404,M040402,2016,,econ,econ_01,,,,,,,0.1,
HKMDS,202009,T0404,M040402,2016,,econ,econ_02,,,,,,,1.1,
HKMDS,202009,T0404,M040402,2016,,econ,econ_03,,,,,,,1.4,
HKMDS,202009,T0404,M040402,2016,,econ,econ_04,,,,,,,5.2,
HKMDS,202009,T0404,M040402,2016,,econ,econ_05,,,,,,,92.2,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0501,,,,,,,21.7,
HKMDS,202009,T0404,M040402,2016,,econ,econ_050101,,,,,,,17.7,
HKMDS,202009,T0404,M040402,2016,,econ,econ_050102,,,,,,,4.1,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0502,,,,,,,3.3,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0503,,,,,,,6.2,
HKMDS,202009,T0404,M040402,2016,,econ,econ_050301,,,,,,,5.9,
HKMDS,202009,T0404,M040402,2016,,econ,econ_050302,,,,,,,0.3,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0504,,,,,,,3.5,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0505,,,,,,,17.7,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0506,,,,,,,11,
HKMDS,202009,T0404,M040402,2016,,econ,econ_050601,,,,,,,5.1,
HKMDS,202009,T0404,M040402,2016,,econ,econ_050602,,,,,,,5.9,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0507,,,,,,,18.1,
HKMDS,202009,T0404,M040402,2016,,econ,econ_0508,,,,,,,10.7,
HKMDS,202009,T0404,M040402,2016,,econ,econ_06,,,,,,,100,
HKMDS,202009,T0404,M040401,2017,,econ,econ_01,,,,,,,1736,
HKMDS,202009,T0404,M040401,2017,,econ,econ_02,,,,,,,27299,
HKMDS,202009,T0404,M040401,2017,,econ,econ_03,,,,,,,34978,
