product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,201911,T0901,M090101,2016,,,,,,,,,,386294,
HKMDS,201911,T0901,M090101,2017,,,,,,,,,,431442,
HKMDS,201911,T0901,M090101,2018,,,,,,,,,,424620,
HKMDS,201911,T0901,M090101,2018,06,,,,,,,,,431936,
HKMDS,201911,T0901,M090101,2018,07,,,,,,,,,431906,
HKMDS,201911,T0901,M090101,2018,08,,,,,,,,,424804,
HKMDS,201911,T0901,M090101,2018,09,,,,,,,,,426403,
HKMDS,201911,T0901,M090101,2018,10,,,,,,,,,423167,
HKMDS,201911,T0901,M090101,2018,11,,,,,,,,,423173,
HKMDS,201911,T0901,M090101,2018,12,,,,,,,,,424620,
HKMDS,201911,T0901,M090101,2019,01,,,,,,,,,432107,
HKMDS,201911,T0901,M090101,2019,02,,,,,,,,,434439,
HKMDS,201911,T0901,M090101,2019,03,,,,,,,,,437983,
HKMDS,201911,T0901,M090101,2019,04,,,,,,,,,436411,
HKMDS,201911,T0901,M090101,2019,05,,,,,,,,,437788,
HKMDS,201911,T0901,M090101,2019,06,,,,,,,,,445689,
HKMDS,201911,T0901,M090101,2019,07,,,,,,,,,448441,
HKMDS,201911,T0901,M090101,2019,08,,,,,,,,,432843,
HKMDS,201911,T0901,M090102,2016,,,,,,,,,,52364,
HKMDS,201911,T0901,M090102,2017,,,,,,,,,,58200,
HKMDS,201911,T0901,M090102,2018,,,,,,,,,,56719,
HKMDS,201911,T0901,M090102,2018,06,,,,,,,,,57970,
HKMDS,201911,T0901,M090102,2018,07,,,,,,,,,57920,
HKMDS,201911,T0901,M090102,2018,08,,,,,,,,,56923,
HKMDS,201911,T0901,M090102,2018,09,,,,,,,,,57092,
HKMDS,201911,T0901,M090102,2018,10,,,,,,,,,56614,
HKMDS,201911,T0901,M090102,2018,11,,,,,,,,,56570,
HKMDS,201911,T0901,M090102,2018,12,,,,,,,,,56719,
HKMDS,201911,T0901,M090102,2019,01,,,,,,,,,57671,(#)
HKMDS,201911,T0901,M090102,2019,02,,,,,,,,,57933,(#)
HKMDS,201911,T0901,M090102,2019,03,,,,,,,,,58357,(#)
HKMDS,201911,T0901,M090102,2019,04,,,,,,,,,58099,(#)
HKMDS,201911,T0901,M090102,2019,05,,,,,,,,,58233,(#)
HKMDS,201911,T0901,M090102,2019,06,,,,,,,,,59235,(#)
HKMDS,201911,T0901,M090102,2019,07,,,,,,,,,59601,(#)
HKMDS,201911,T0901,M090102,2019,08,,,,,,,,,57528,(#)
HKMDS,201911,T0901,M090103,2016,,,,,,,,,,36,
HKMDS,201911,T0901,M090103,2017,,,,,,,,,,36.8,
HKMDS,201911,T0901,M090103,2018,,,,,,,,,,33,
HKMDS,201911,T0901,M090103,2018,06,,,,,,,,,35.2,
HKMDS,201911,T0901,M090103,2018,07,,,,,,,,,34.5,
HKMDS,201911,T0901,M090103,2018,08,,,,,,,,,33.3,
HKMDS,201911,T0901,M090103,2018,09,,,,,,,,,33.1,
HKMDS,201911,T0901,M090103,2018,10,,,,,,,,,32.7,
HKMDS,201911,T0901,M090103,2018,11,,,,,,,,,32.5,
HKMDS,201911,T0901,M090103,2018,12,,,,,,,,,33,
HKMDS,201911,T0901,M090103,2019,01,,,,,,,,,34.2,(#)
HKMDS,201911,T0901,M090103,2019,02,,,,,,,,,34.3,(#)
HKMDS,201911,T0901,M090103,2019,03,,,,,,,,,34.5,(#)
HKMDS,201911,T0901,M090103,2019,04,,,,,,,,,34.7,(#)
HKMDS,201911,T0901,M090103,2019,05,,,,,,,,,35.1,(#)
HKMDS,201911,T0901,M090103,2019,06,,,,,,,,,35.7,(#)
