product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,201911,T1101A,M110101,2016,,out,out_01,,,,,,,518468,
HKMDS,201911,T1101A,M110101,2017,,out,out_01,,,,,,,514825,
HKMDS,201911,T1101A,M110101,2018,,out,out_01,,,,,,,498630,(#)
HKMDS,201911,T1101A,M110101,2018,4 -   6,out,out_01,,,,,,,125767,(#)
HKMDS,201911,T1101A,M110101,2018,7 -   9,out,out_01,,,,,,,124075,(#)
HKMDS,201911,T1101A,M110101,2018,10 - 12,out,out_01,,,,,,,121499,(#)
HKMDS,201911,T1101A,M110101,2019,1 -   3,out,out_01,,,,,,,115623,(#)
HKMDS,201911,T1101A,M110101,2019,4 -   6,out,out_01,,,,,,,112375,(#)
HKMDS,201911,T1101A,M110101,2016,,out,out_02,,,,,,,5748349,
HKMDS,201911,T1101A,M110101,2017,,out,out_02,,,,,,,5609577,
HKMDS,201911,T1101A,M110101,2018,,out,out_02,,,,,,,5571472,(#)
HKMDS,201911,T1101A,M110101,2018,4 -   6,out,out_02,,,,,,,1391170,(#)
HKMDS,201911,T1101A,M110101,2018,7 -   9,out,out_02,,,,,,,1399162,(#)
HKMDS,201911,T1101A,M110101,2018,10 - 12,out,out_02,,,,,,,1370285,(#)
HKMDS,201911,T1101A,M110101,2019,1 -   3,out,out_02,,,,,,,1357955,(#)
HKMDS,201911,T1101A,M110101,2019,4 -   6,out,out_02,,,,,,,1323296,(#)
HKMDS,201911,T1101B,M110102,2016,,,,,,,,,,1734674,
HKMDS,201911,T1101B,M110102,2017,,,,,,,,,,1809770,
HKMDS,201911,T1101B,M110102,2018,,,,,,,,,,1827130,(#)
HKMDS,201911,T1101B,M110102,2018,7 -   9,,,,,,,,,455678,
HKMDS,201911,T1101B,M110102,2018,10 - 12,,,,,,,,,467998,
HKMDS,201911,T1101B,M110102,2019,1 -   3,,,,,,,,,463915,(#)
HKMDS,201911,T1101B,M110102,2019,4 -   6,,,,,,,,,468799,(#)
HKMDS,201911,T1101B,M110102,2019,7 -   9,,,,,,,,,475920,(#)
HKMDS,201911,T1101B,M110103,2016,,,,,,,,,,87.6,
HKMDS,201911,T1101B,M110103,2017,,,,,,,,,,88,
HKMDS,201911,T1101B,M110103,2018,,,,,,,,,,88.8,(#)
HKMDS,201911,T1101B,M110103,2018,7 -   9,,,,,,,,,88.3,
HKMDS,201911,T1101B,M110103,2018,10 - 12,,,,,,,,,88.1,
HKMDS,201911,T1101B,M110103,2019,1 -   3,,,,,,,,,88.7,(#)
HKMDS,201911,T1101B,M110103,2019,4 -   6,,,,,,,,,90,(#)
HKMDS,201911,T1101B,M110103,2019,7 -   9,,,,,,,,,89.1,(#)
HKMDS,201911,T1101B,M110104,2016,,outatt,outatt_01,,,,,,,6062409,
HKMDS,201911,T1101B,M110104,2017,,outatt,outatt_01,,,,,,,6091919,
HKMDS,201911,T1101B,M110104,2018,,outatt,outatt_01,,,,,,,6084019,(#)
HKMDS,201911,T1101B,M110104,2018,7 -   9,outatt,outatt_01,,,,,,,1533039,
HKMDS,201911,T1101B,M110104,2018,10 - 12,outatt,outatt_01,,,,,,,1521373,
HKMDS,201911,T1101B,M110104,2019,1 -   3,outatt,outatt_01,,,,,,,1493816,(#)
HKMDS,201911,T1101B,M110104,2019,4 -   6,outatt,outatt_01,,,,,,,1465278,(#)
HKMDS,201911,T1101B,M110104,2019,7 -   9,outatt,outatt_01,,,,,,,1549951,(#)
HKMDS,201911,T1101B,M110104,2016,,outatt,outatt_02,,,,,,,7476202,
HKMDS,201911,T1101B,M110104,2017,,outatt,outatt_02,,,,,,,7695213,
HKMDS,201911,T1101B,M110104,2018,,outatt,outatt_02,,,,,,,7869530,(#)
HKMDS,201911,T1101B,M110104,2018,7 -   9,outatt,outatt_02,,,,,,,2003395,
HKMDS,201911,T1101B,M110104,2018,10 - 12,outatt,outatt_02,,,,,,,2006600,
HKMDS,201911,T1101B,M110104,2019,1 -   3,outatt,outatt_02,,,,,,,1963705,(#)
HKMDS,201911,T1101B,M110104,2019,4 -   6,outatt,outatt_02,,,,,,,1952513,(#)
HKMDS,201911,T1101B,M110104,2019,7 -   9,outatt,outatt_02,,,,,,,2085334,(#)
HKMDS,201911,T1101B,M110104,2016,,outatt,outatt_03,,,,,,,2641064,
HKMDS,201911,T1101B,M110104,2017,,outatt,outatt_03,,,,,,,2748049,
HKMDS,201911,T1101B,M110104,2018,,outatt,outatt_03,,,,,,,2831537,(#)
HKMDS,201911,T1101B,M110104,2018,7 -   9,outatt,outatt_03,,,,,,,729665,
HKMDS,201911,T1101B,M110104,2018,10 - 12,outatt,outatt_03,,,,,,,730893,
HKMDS,201911,T1101B,M110104,2019,1 -   3,outatt,outatt_03,,,,,,,714205,(#)
HKMDS,201911,T1101B,M110104,2019,4 -   6,outatt,outatt_03,,,,,,,710173,(#)
HKMDS,201911,T1101B,M110104,2019,7 -   9,outatt,outatt_03,,,,,,,769720,(#)
HKMDS,201911,T1101B,M110104,2016,,outatt,outatt_04,,,,,,,297198,
HKMDS,201911,T1101B,M110104,2017,,outatt,outatt_04,,,,,,,308277,
HKMDS,201911,T1101B,M110104,2018,,outatt,outatt_04,,,,,,,316948,(#)
HKMDS,201911,T1101B,M110104,2018,7 -   9,outatt,outatt_04,,,,,,,80014,
HKMDS,201911,T1101B,M110104,2018,10 - 12,outatt,outatt_04,,,,,,,78890,
HKMDS,201911,T1101B,M110104,2019,1 -   3,outatt,outatt_04,,,,,,,74121,(#)
HKMDS,201911,T1101B,M110104,2019,4 -   6,outatt,outatt_04,,,,,,,73839,(#)
HKMDS,201911,T1101B,M110104,2019,7 -   9,outatt,outatt_04,,,,,,,78580,(#)
HKMDS,201911,T1101B,M110105,2016,,,,,,,,,,2259583,
HKMDS,201911,T1101B,M110105,2017,,,,,,,,,,2196531,
HKMDS,201911,T1101B,M110105,2018,,,,,,,,,,2145557,(#)
HKMDS,201911,T1101B,M110105,2018,7 -   9,,,,,,,,,528109,
HKMDS,201911,T1101B,M110105,2018,10 - 12,,,,,,,,,551043,
HKMDS,201911,T1101B,M110105,2019,1 -   3,,,,,,,,,547454,(#)
HKMDS,201911,T1101B,M110105,2019,4 -   6,,,,,,,,,573110,(#)
HKMDS,201911,T1101B,M110105,2019,7 -   9,,,,,,,,,541158,(#)
HKMDS,201911,T1102,M110201,2016,,noti,noti_01,,,,,,,3,
HKMDS,201911,T1102,M110201,2016,,noti,noti_02,,,,,,,39,
HKMDS,201911,T1102,M110201,2016,,noti,noti_03,,,,,,,13,
HKMDS,201911,T1102,M110201,2016,,noti,noti_04,,,,,,,8879,
HKMDS,201911,T1102,M110201,2016,,noti,noti_05,,,,,,,8,
HKMDS,201911,T1102,M110201,2016,,noti,noti_06,,,,,,,3,
HKMDS,201911,T1102,M110201,2016,,noti,noti_07,,,,,,,1167,
HKMDS,201911,T1102,M110201,2016,,noti,noti_08,,,,,,,9,
HKMDS,201911,T1102,M110201,2016,,noti,noti_09,,,,,,,124,
HKMDS,201911,T1102,M110201,2016,,noti,noti_10,,,,,,,38,
HKMDS,201911,T1102,M110201,2016,,noti,noti_11,,,,,,,213,
HKMDS,201911,T1102,M110202,2016,,noti,noti_11,,,,,,,1084,
HKMDS,201911,T1102,M110201,2016,,noti,noti_12,,,,,,,1,
HKMDS,201911,T1102,M110201,2016,,noti,noti_13,,,,,,,0,
HKMDS,201911,T1102,M110201,2016,,noti,noti_14,,,,,,,189,
HKMDS,201911,T1102,M110201,2016,,noti,noti_15,,,,,,,2,
HKMDS,201911,T1102,M110201,2016,,noti,noti_16,,,,,,,75,
HKMDS,201911,T1102,M110201,2016,,noti,noti_17,,,,,,,3,
HKMDS,201911,T1102,M110201,2016,,noti,noti_18,,,,,,,7,
HKMDS,201911,T1102,M110201,2016,,noti,noti_19,,,,,,,17,
HKMDS,201911,T1102,M110201,2016,,noti,noti_20,,,,,,,24,
