product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_01,,,,,,,1649941,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_01,,,,,,,1785499,(@)
HKMDS,202001,T0401,M040101,2018,,gdpcomp,gdpcomp_01,,,,,,,1942606,(@)
HKMDS,202001,T0401,M040101,2018,7 -   9,gdpcomp,gdpcomp_01,,,,,,,473745,(@)
HKMDS,202001,T0401,M040101,2018,10 - 12,gdpcomp,gdpcomp_01,,,,,,,503072,(@)
HKMDS,202001,T0401,M040101,2019,1 -   3,gdpcomp,gdpcomp_01,,,,,,,486905,(@)
HKMDS,202001,T0401,M040101,2019,4 -   6,gdpcomp,gdpcomp_01,,,,,,,509566,(@)
HKMDS,202001,T0401,M040101,2019,7 -   9,gdpcomp,gdpcomp_01,,,,,,,472275,(@)
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_02,,,,,,,247973,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_02,,,,,,,261474,(@)
HKMDS,202001,T0401,M040101,2018,,gdpcomp,gdpcomp_02,,,,,,,280980,(@)
HKMDS,202001,T0401,M040101,2018,7 -   9,gdpcomp,gdpcomp_02,,,,,,,70291,(@)
HKMDS,202001,T0401,M040101,2018,10 - 12,gdpcomp,gdpcomp_02,,,,,,,71573,(@)
HKMDS,202001,T0401,M040101,2019,1 -   3,gdpcomp,gdpcomp_02,,,,,,,77880,(@)
HKMDS,202001,T0401,M040101,2019,4 -   6,gdpcomp,gdpcomp_02,,,,,,,73487,(@)
HKMDS,202001,T0401,M040101,2019,7 -   9,gdpcomp,gdpcomp_02,,,,,,,77808,(@)
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_03,,,,,,,535216,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_03,,,,,,,575991,(@)
HKMDS,202001,T0401,M040101,2018,,gdpcomp,gdpcomp_03,,,,,,,611616,(@)
HKMDS,202001,T0401,M040101,2018,7 -   9,gdpcomp,gdpcomp_03,,,,,,,158088,(@)
HKMDS,202001,T0401,M040101,2018,10 - 12,gdpcomp,gdpcomp_03,,,,,,,158452,(@)
HKMDS,202001,T0401,M040101,2019,1 -   3,gdpcomp,gdpcomp_03,,,,,,,137927,(@)
HKMDS,202001,T0401,M040101,2019,4 -   6,gdpcomp,gdpcomp_03,,,,,,,139360,(@)
HKMDS,202001,T0401,M040101,2019,7 -   9,gdpcomp,gdpcomp_03,,,,,,,134833,(@)
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_04,,,,,,,447,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_04,,,,,,,10973,(@)
HKMDS,202001,T0401,M040101,2018,,gdpcomp,gdpcomp_04,,,,,,,5939,(@)
HKMDS,202001,T0401,M040101,2018,7 -   9,gdpcomp,gdpcomp_04,,,,,,,12669,(@)
HKMDS,202001,T0401,M040101,2018,10 - 12,gdpcomp,gdpcomp_04,,,,,,,-4424,(@)
HKMDS,202001,T0401,M040101,2019,1 -   3,gdpcomp,gdpcomp_04,,,,,,,-7440,(@)
HKMDS,202001,T0401,M040101,2019,4 -   6,gdpcomp,gdpcomp_04,,,,,,,-3414,(@)
HKMDS,202001,T0401,M040101,2019,7 -   9,gdpcomp,gdpcomp_04,,,,,,,-592,(@)
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_05,,,,,,,3892886,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_05,,,,,,,4212774,(@)
HKMDS,202001,T0401,M040101,2018,,gdpcomp,gdpcomp_05,,,,,,,4461275,(@)
HKMDS,202001,T0401,M040101,2018,7 -   9,gdpcomp,gdpcomp_05,,,,,,,1186197,(@)
HKMDS,202001,T0401,M040101,2018,10 - 12,gdpcomp,gdpcomp_05,,,,,,,1185476,(@)
HKMDS,202001,T0401,M040101,2019,1 -   3,gdpcomp,gdpcomp_05,,,,,,,1000455,(@)
HKMDS,202001,T0401,M040101,2019,4 -   6,gdpcomp,gdpcomp_05,,,,,,,1025024,(@)
HKMDS,202001,T0401,M040101,2019,7 -   9,gdpcomp,gdpcomp_05,,,,,,,1113208,(@)
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_06,,,,,,,764839,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_06,,,,,,,812937,(@)
HKMDS,202001,T0401,M040101,2018,,gdpcomp,gdpcomp_06,,,,,,,891367,(@)
HKMDS,202001,T0401,M040101,2018,7 -   9,gdpcomp,gdpcomp_06,,,,,,,224415,(@)
HKMDS,202001,T0401,M040101,2018,10 - 12,gdpcomp,gdpcomp_06,,,,,,,231233,(@)
HKMDS,202001,T0401,M040101,2019,1 -   3,gdpcomp,gdpcomp_06,,,,,,,234817,(@)
HKMDS,202001,T0401,M040101,2019,4 -   6,gdpcomp,gdpcomp_06,,,,,,,203474,(@)
HKMDS,202001,T0401,M040101,2019,7 -   9,gdpcomp,gdpcomp_06,,,,,,,193221,(@)
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_07,,,,,,,4022579,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_07,,,,,,,4391306,(@)
HKMDS,202001,T0401,M040101,2018,,gdpcomp,gdpcomp_07,,,,,,,4715580,(@)
HKMDS,202001,T0401,M040101,2018,7 -   9,gdpcomp,gdpcomp_07,,,,,,,1237864,(@)
HKMDS,202001,T0401,M040101,2018,10 - 12,gdpcomp,gdpcomp_07,,,,,,,1224018,(@)
HKMDS,202001,T0401,M040101,2019,1 -   3,gdpcomp,gdpcomp_07,,,,,,,1067013,(@)
HKMDS,202001,T0401,M040101,2019,4 -   6,gdpcomp,gdpcomp_07,,,,,,,1098029,(@)
HKMDS,202001,T0401,M040101,2019,7 -   9,gdpcomp,gdpcomp_07,,,,,,,1113555,(@)
HKMDS,202001,T0401,M040101,2016,,gdpcomp,gdpcomp_08,,,,,,,578106,
HKMDS,202001,T0401,M040101,2017,,gdpcomp,gdpcomp_08,,,,,,,605506,(@)
