product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,202005,T0601,M060101,2017,,ipind,ipind_0101,,,,,,,107,
HKMDS,202005,T0601,M060101,2018,,ipind,ipind_0101,,,,,,,110.3,
HKMDS,202005,T0601,M060101,2019,,ipind,ipind_0101,,,,,,,111,
HKMDS,202005,T0601,M060101,2018, 10 - 12,ipind,ipind_0101,,,,,,,111.1,
HKMDS,202005,T0601,M060101,2019,   1 -   3,ipind,ipind_0101,,,,,,,100.3,
HKMDS,202005,T0601,M060101,2019,   4 -   6,ipind,ipind_0101,,,,,,,110.1,
HKMDS,202005,T0601,M060101,2019,   7 -   9,ipind,ipind_0101,,,,,,,124.6,
HKMDS,202005,T0601,M060101,2019, 10 - 12,ipind,ipind_0101,,,,,,,108.9,
HKMDS,202005,T0601,M060101,2017,,ipind,ipind_0102,,,,,,,91.5,
HKMDS,202005,T0601,M060101,2018,,ipind,ipind_0102,,,,,,,90.5,
HKMDS,202005,T0601,M060101,2019,,ipind,ipind_0102,,,,,,,91,
HKMDS,202005,T0601,M060101,2018, 10 - 12,ipind,ipind_0102,,,,,,,94.8,
HKMDS,202005,T0601,M060101,2019,   1 -   3,ipind,ipind_0102,,,,,,,71.9,
HKMDS,202005,T0601,M060101,2019,   4 -   6,ipind,ipind_0102,,,,,,,96,
HKMDS,202005,T0601,M060101,2019,   7 -   9,ipind,ipind_0102,,,,,,,100.9,
HKMDS,202005,T0601,M060101,2019, 10 - 12,ipind,ipind_0102,,,,,,,95.2,
HKMDS,202005,T0601,M060101,2017,,ipind,ipind_0103,,,,,,,98.6,
HKMDS,202005,T0601,M060101,2018,,ipind,ipind_0103,,,,,,,98.2,
HKMDS,202005,T0601,M060101,2019,,ipind,ipind_0103,,,,,,,97.2,
HKMDS,202005,T0601,M060101,2018, 10 - 12,ipind,ipind_0103,,,,,,,106.1,
HKMDS,202005,T0601,M060101,2019,   1 -   3,ipind,ipind_0103,,,,,,,94.3,
