product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,201912,T1001,M100101,2016,,transpor,transpor_01,movement,movement_01,,,,,205793,
HKMDS,201912,T1001,M100101,2017,,transpor,transpor_01,movement,movement_01,,,,,210339,
HKMDS,201912,T1001,M100101,2018,,transpor,transpor_01,movement,movement_01,,,,,213899,
HKMDS,201912,T1001,M100101,2018,08,transpor,transpor_01,movement,movement_01,,,,,18487,
HKMDS,201912,T1001,M100101,2018,09,transpor,transpor_01,movement,movement_01,,,,,16855,
HKMDS,201912,T1001,M100101,2018,10,transpor,transpor_01,movement,movement_01,,,,,18271,
HKMDS,201912,T1001,M100101,2018,11,transpor,transpor_01,movement,movement_01,,,,,17714,
HKMDS,201912,T1001,M100101,2018,12,transpor,transpor_01,movement,movement_01,,,,,18561,
HKMDS,201912,T1001,M100101,2019,01,transpor,transpor_01,movement,movement_01,,,,,18263,
HKMDS,201912,T1001,M100101,2019,02,transpor,transpor_01,movement,movement_01,,,,,16219,
HKMDS,201912,T1001,M100101,2019,03,transpor,transpor_01,movement,movement_01,,,,,18371,
HKMDS,201912,T1001,M100101,2019,04,transpor,transpor_01,movement,movement_01,,,,,17843,
HKMDS,201912,T1001,M100101,2019,05,transpor,transpor_01,movement,movement_01,,,,,18152,
HKMDS,201912,T1001,M100101,2019,06,transpor,transpor_01,movement,movement_01,,,,,17643,
HKMDS,201912,T1001,M100101,2019,07,transpor,transpor_01,movement,movement_01,,,,,18427,
HKMDS,201912,T1001,M100101,2019,08,transpor,transpor_01,movement,movement_01,,,,,17857,
HKMDS,201912,T1001,M100101,2019,09,transpor,transpor_01,movement,movement_01,,,,,16695,(#)
HKMDS,201912,T1001,M100101,2019,10,transpor,transpor_01,movement,movement_01,,,,,17150,(#)
HKMDS,201912,T1001,M100101,2016,,transpor,transpor_01,movement,movement_02,,,,,205773,
HKMDS,201912,T1001,M100101,2017,,transpor,transpor_01,movement,movement_02,,,,,210320,
HKMDS,201912,T1001,M100101,2018,,transpor,transpor_01,movement,movement_02,,,,,213867,
HKMDS,201912,T1001,M100101,2018,08,transpor,transpor_01,movement,movement_02,,,,,18479,
