product,issue,table,stat,year,period,class1,class1_code,class2,class2_code,class3,class3_code,class4,class4_code,figure,note_figure
HKMDS,201912,T0801,M080101,2017,Q3,district,district_01,,,,,,,108700,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_01,,,,,,,108800,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_01,,,,,,,109300,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_01,,,,,,,109400,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_01,,,,,,,109600,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_02,,,,,,,79600,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_02,,,,,,,79800,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_02,,,,,,,79700,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_02,,,,,,,79700,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_02,,,,,,,79500,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_03,,,,,,,199200,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_03,,,,,,,199400,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_03,,,,,,,201300,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_03,,,,,,,202400,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_03,,,,,,,202700,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_04,,,,,,,94800,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_04,,,,,,,94800,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_04,,,,,,,94800,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_04,,,,,,,94800,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_04,,,,,,,94900,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_05,,,,,,,138100,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_05,,,,,,,137500,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_05,,,,,,,137600,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_05,,,,,,,137600,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_05,,,,,,,138100,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_06,,,,,,,156400,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_06,,,,,,,159100,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_06,,,,,,,162100,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_06,,,,,,,170000,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_06,,,,,,,173500,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_07,,,,,,,161200,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_07,,,,,,,161000,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_07,,,,,,,162900,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_07,,,,,,,166100,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_07,,,,,,,166500,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_08,,,,,,,151600,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_08,,,,,,,151600,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_08,,,,,,,151800,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_08,,,,,,,152000,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_08,,,,,,,152100,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_09,,,,,,,245900,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_09,,,,,,,247300,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_09,,,,,,,253600,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_09,,,,,,,255400,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_09,,,,,,,256900,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_10,,,,,,,181100,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_10,,,,,,,181100,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_10,,,,,,,182100,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_10,,,,,,,182100,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_10,,,,,,,182700,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_11,,,,,,,114200,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_11,,,,,,,114200,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_11,,,,,,,117100,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_11,,,,,,,118600,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_11,,,,,,,119300,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_12,,,,,,,189600,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_12,,,,,,,194900,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_12,,,,,,,195800,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_12,,,,,,,196400,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_12,,,,,,,197000,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_13,,,,,,,245500,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_13,,,,,,,248500,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_13,,,,,,,249100,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_13,,,,,,,249800,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_13,,,,,,,251700,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_14,,,,,,,115500,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_14,,,,,,,115400,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_14,,,,,,,115700,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_14,,,,,,,116200,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_14,,,,,,,118500,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_15,,,,,,,113700,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_15,,,,,,,113800,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_15,,,,,,,114000,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_15,,,,,,,114400,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_15,,,,,,,116700,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_16,,,,,,,252000,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_16,,,,,,,253400,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_16,,,,,,,253500,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_16,,,,,,,257300,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_16,,,,,,,257700,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_17,,,,,,,168700,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_17,,,,,,,169900,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_17,,,,,,,172400,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_17,,,,,,,172500,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_17,,,,,,,174800,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_18,,,,,,,69600,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_18,,,,,,,73900,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_18,,,,,,,74000,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_18,,,,,,,77900,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_18,,,,,,,78100,
HKMDS,201912,T0801,M080101,2017,Q3,district,district_TT,,,,,,,2785400,
HKMDS,201912,T0801,M080101,2018,Q1,district,district_TT,,,,,,,2804400,
HKMDS,201912,T0801,M080101,2018,Q3,district,district_TT,,,,,,,2826700,
HKMDS,201912,T0801,M080101,2019,Q1,district,district_TT,,,,,,,2852500,
HKMDS,201912,T0801,M080101,2019,Q3,district,district_TT,,,,,,,2870300,
HKMDS,201912,T0802,M080201,2016,,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2017,,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2018,,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_01,hinst,hinst_01,,,,,636,
HKMDS,201912,T0802,M080201,2016,,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2017,,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2018,,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_02,hinst,hinst_01,,,,,0,
HKMDS,201912,T0802,M080201,2016,,district,district_03,hinst,hinst_01,,,,,35217,
HKMDS,201912,T0802,M080201,2017,,district,district_03,hinst,hinst_01,,,,,35171,
HKMDS,201912,T0802,M080201,2018,,district,district_03,hinst,hinst_01,,,,,35414,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_03,hinst,hinst_01,,,,,35423,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_03,hinst,hinst_01,,,,,35414,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_03,hinst,hinst_01,,,,,35405,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_03,hinst,hinst_01,,,,,35380,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_03,hinst,hinst_01,,,,,35370,
HKMDS,201912,T0802,M080201,2016,,district,district_04,hinst,hinst_01,,,,,26052,
HKMDS,201912,T0802,M080201,2017,,district,district_04,hinst,hinst_01,,,,,25881,
HKMDS,201912,T0802,M080201,2018,,district,district_04,hinst,hinst_01,,,,,25692,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_04,hinst,hinst_01,,,,,25749,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_04,hinst,hinst_01,,,,,25692,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_04,hinst,hinst_01,,,,,25649,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_04,hinst,hinst_01,,,,,25628,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_04,hinst,hinst_01,,,,,25601,
HKMDS,201912,T0802,M080201,2016,,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2017,,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2018,,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_05,hinst,hinst_01,,,,,2820,
HKMDS,201912,T0802,M080201,2016,,district,district_06,hinst,hinst_01,,,,,56727,
HKMDS,201912,T0802,M080201,2017,,district,district_06,hinst,hinst_01,,,,,56604,
HKMDS,201912,T0802,M080201,2018,,district,district_06,hinst,hinst_01,,,,,58193,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_06,hinst,hinst_01,,,,,56893,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_06,hinst,hinst_01,,,,,58193,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_06,hinst,hinst_01,,,,,62364,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_06,hinst,hinst_01,,,,,62340,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_06,hinst,hinst_01,,,,,63621,
HKMDS,201912,T0802,M080201,2016,,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2017,,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2018,,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_07,hinst,hinst_01,,,,,29609,
HKMDS,201912,T0802,M080201,2016,,district,district_08,hinst,hinst_01,,,,,76187,
HKMDS,201912,T0802,M080201,2017,,district,district_08,hinst,hinst_01,,,,,75800,
HKMDS,201912,T0802,M080201,2018,,district,district_08,hinst,hinst_01,,,,,75441,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_08,hinst,hinst_01,,,,,75522,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_08,hinst,hinst_01,,,,,75441,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_08,hinst,hinst_01,,,,,75371,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_08,hinst,hinst_01,,,,,75302,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_08,hinst,hinst_01,,,,,75246,
HKMDS,201912,T0802,M080201,2016,,district,district_09,hinst,hinst_01,,,,,137988,
HKMDS,201912,T0802,M080201,2017,,district,district_09,hinst,hinst_01,,,,,140535,
HKMDS,201912,T0802,M080201,2018,,district,district_09,hinst,hinst_01,,,,,145951,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_09,hinst,hinst_01,,,,,146006,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_09,hinst,hinst_01,,,,,145951,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_09,hinst,hinst_01,,,,,146438,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_09,hinst,hinst_01,,,,,146360,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_09,hinst,hinst_01,,,,,146634,
HKMDS,201912,T0802,M080201,2016,,district,district_01,hinst,hinst_02,,,,,2334,
HKMDS,201912,T0802,M080201,2017,,district,district_01,hinst,hinst_02,,,,,2337,
HKMDS,201912,T0802,M080201,2018,,district,district_01,hinst,hinst_02,,,,,2341,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_01,hinst,hinst_02,,,,,2341,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_01,hinst,hinst_02,,,,,2341,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_01,hinst,hinst_02,,,,,2341,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_01,hinst,hinst_02,,,,,2341,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_01,hinst,hinst_02,,,,,2341,
HKMDS,201912,T0802,M080201,2016,,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2017,,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2018,,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_02,hinst,hinst_02,,,,,2675,
HKMDS,201912,T0802,M080201,2016,,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2017,,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2018,,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_03,hinst,hinst_02,,,,,3705,
HKMDS,201912,T0802,M080201,2016,,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2017,,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2018,,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_04,hinst,hinst_02,,,,,1144,
HKMDS,201912,T0802,M080201,2016,,district,district_05,hinst,hinst_02,,,,,665,
HKMDS,201912,T0802,M080201,2017,,district,district_05,hinst,hinst_02,,,,,665,
HKMDS,201912,T0802,M080201,2018,,district,district_05,hinst,hinst_02,,,,,664,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_05,hinst,hinst_02,,,,,665,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_05,hinst,hinst_02,,,,,664,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_05,hinst,hinst_02,,,,,664,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_05,hinst,hinst_02,,,,,664,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_05,hinst,hinst_02,,,,,663,
HKMDS,201912,T0802,M080201,2016,,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2017,,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2018,,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_06,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2016,,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2017,,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2018,,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_07,hinst,hinst_02,,,,,6377,
HKMDS,201912,T0802,M080201,2016,,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2017,,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2018,,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_08,hinst,hinst_02,,,,,0,
HKMDS,201912,T0802,M080201,2016,,district,district_09,hinst,hinst_02,,,,,4921,
HKMDS,201912,T0802,M080201,2017,,district,district_09,hinst,hinst_02,,,,,4922,
HKMDS,201912,T0802,M080201,2018,,district,district_09,hinst,hinst_02,,,,,4922,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_09,hinst,hinst_02,,,,,4922,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_09,hinst,hinst_02,,,,,4922,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_09,hinst,hinst_02,,,,,4922,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_09,hinst,hinst_02,,,,,4922,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_09,hinst,hinst_02,,,,,4922,
HKMDS,201912,T0802,M080201,2016,,district,district_01,hinst,hinst_tt,,,,,2970,
HKMDS,201912,T0802,M080201,2017,,district,district_01,hinst,hinst_tt,,,,,2973,
HKMDS,201912,T0802,M080201,2018,,district,district_01,hinst,hinst_tt,,,,,2977,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_01,hinst,hinst_tt,,,,,2977,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_01,hinst,hinst_tt,,,,,2977,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_01,hinst,hinst_tt,,,,,2977,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_01,hinst,hinst_tt,,,,,2977,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_01,hinst,hinst_tt,,,,,2977,
HKMDS,201912,T0802,M080201,2016,,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2017,,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2018,,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_02,hinst,hinst_tt,,,,,2675,
HKMDS,201912,T0802,M080201,2016,,district,district_03,hinst,hinst_tt,,,,,38922,
HKMDS,201912,T0802,M080201,2017,,district,district_03,hinst,hinst_tt,,,,,38876,
HKMDS,201912,T0802,M080201,2018,,district,district_03,hinst,hinst_tt,,,,,39119,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_03,hinst,hinst_tt,,,,,39128,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_03,hinst,hinst_tt,,,,,39119,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_03,hinst,hinst_tt,,,,,39110,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_03,hinst,hinst_tt,,,,,39085,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_03,hinst,hinst_tt,,,,,39075,
HKMDS,201912,T0802,M080201,2016,,district,district_04,hinst,hinst_tt,,,,,27196,
HKMDS,201912,T0802,M080201,2017,,district,district_04,hinst,hinst_tt,,,,,27025,
HKMDS,201912,T0802,M080201,2018,,district,district_04,hinst,hinst_tt,,,,,26836,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_04,hinst,hinst_tt,,,,,26893,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_04,hinst,hinst_tt,,,,,26836,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_04,hinst,hinst_tt,,,,,26793,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_04,hinst,hinst_tt,,,,,26772,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_04,hinst,hinst_tt,,,,,26745,
HKMDS,201912,T0802,M080201,2016,,district,district_05,hinst,hinst_tt,,,,,3485,
HKMDS,201912,T0802,M080201,2017,,district,district_05,hinst,hinst_tt,,,,,3485,
HKMDS,201912,T0802,M080201,2018,,district,district_05,hinst,hinst_tt,,,,,3484,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_05,hinst,hinst_tt,,,,,3485,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_05,hinst,hinst_tt,,,,,3484,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_05,hinst,hinst_tt,,,,,3484,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_05,hinst,hinst_tt,,,,,3484,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_05,hinst,hinst_tt,,,,,3483,
HKMDS,201912,T0802,M080201,2016,,district,district_06,hinst,hinst_tt,,,,,56727,
HKMDS,201912,T0802,M080201,2017,,district,district_06,hinst,hinst_tt,,,,,56604,
HKMDS,201912,T0802,M080201,2018,,district,district_06,hinst,hinst_tt,,,,,58193,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_06,hinst,hinst_tt,,,,,56893,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_06,hinst,hinst_tt,,,,,58193,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_06,hinst,hinst_tt,,,,,62364,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_06,hinst,hinst_tt,,,,,62340,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_06,hinst,hinst_tt,,,,,63621,
HKMDS,201912,T0802,M080201,2016,,district,district_07,hinst,hinst_tt,,,,,35986,
HKMDS,201912,T0802,M080201,2017,,district,district_07,hinst,hinst_tt,,,,,35986,
HKMDS,201912,T0802,M080201,2018,,district,district_07,hinst,hinst_tt,,,,,35986,
HKMDS,201912,T0802,M080201,2018,Q3,district,district_07,hinst,hinst_tt,,,,,35986,
HKMDS,201912,T0802,M080201,2018,Q4,district,district_07,hinst,hinst_tt,,,,,35986,
HKMDS,201912,T0802,M080201,2019,Q1,district,district_07,hinst,hinst_tt,,,,,35986,
HKMDS,201912,T0802,M080201,2019,Q2,district,district_07,hinst,hinst_tt,,,,,35986,
HKMDS,201912,T0802,M080201,2019,Q3,district,district_07,hinst,hinst_tt,,,,,35986,
